PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,22,HOME,224615
CHILD TOO YOUNG FOR SCHOOL,22,OTHDISCR,10518
CHILD TOO YOUNG FOR SCHOOL,22,OTHMAINT,10789
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,180152
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,7479
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,8005
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2409
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,16315
CHILD TOO YOUNG FOR SCHOOL,23,HOME,225819
CHILD TOO YOUNG FOR SCHOOL,23,OTHDISCR,10379
CHILD TOO YOUNG FOR SCHOOL,23,OTHMAINT,11243
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,178333
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,8148
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,8284
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2179
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,23070
CHILD TOO YOUNG FOR SCHOOL,24,HOME,231407
CHILD TOO YOUNG FOR SCHOOL,24,OTHDISCR,10469
CHILD TOO YOUNG FOR SCHOOL,24,OTHMAINT,11652
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,174618
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,8900
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,8818
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2206
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,21836
CHILD TOO YOUNG FOR SCHOOL,25,HOME,249483
CHILD TOO YOUNG FOR SCHOOL,25,OTHDISCR,10676
CHILD TOO YOUNG FOR SCHOOL,25,OTHMAINT,11358
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,154743
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,9036
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,9179
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2424
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,21570
CHILD TOO YOUNG FOR SCHOOL,26,HOME,269720
CHILD TOO YOUNG FOR SCHOOL,26,OTHDISCR,11316
CHILD TOO YOUNG FOR SCHOOL,26,OTHMAINT,11932
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,136919
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,9394
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,9656
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,2597
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,19262
CHILD TOO YOUNG FOR SCHOOL,27,HOME,295306
CHILD TOO YOUNG FOR SCHOOL,27,OTHDISCR,11755
CHILD TOO YOUNG FOR SCHOOL,27,OTHMAINT,12232
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,110902
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,9519
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,9942
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,2611
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,16455
CHILD TOO YOUNG FOR SCHOOL,28,HOME,323344
CHILD TOO YOUNG FOR SCHOOL,28,OTHDISCR,11992
CHILD TOO YOUNG FOR SCHOOL,28,OTHMAINT,11662
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,83008
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,9212
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,9448
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,2926
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,13022
CHILD TOO YOUNG FOR SCHOOL,29,HOME,342418
CHILD TOO YOUNG FOR SCHOOL,29,OTHDISCR,15139
CHILD TOO YOUNG FOR SCHOOL,29,OTHMAINT,11183
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,62515
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,9198
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,9543
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,3651
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,10771
CHILD TOO YOUNG FOR SCHOOL,30,HOME,349077
CHILD TOO YOUNG FOR SCHOOL,30,OTHDISCR,19109
CHILD TOO YOUNG FOR SCHOOL,30,OTHMAINT,10798
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,52483
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,10055
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,9783
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,4776
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,9163
CHILD TOO YOUNG FOR SCHOOL,31,HOME,354460
CHILD TOO YOUNG FOR SCHOOL,31,OTHDISCR,24079
CHILD TOO YOUNG FOR SCHOOL,31,OTHMAINT,10161
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,43803
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,10437
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,10272
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,5918
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,8410
CHILD TOO YOUNG FOR SCHOOL,32,HOME,359251
CHILD TOO YOUNG FOR SCHOOL,32,OTHDISCR,28919
CHILD TOO YOUNG FOR SCHOOL,32,OTHMAINT,11242
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,34389
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,10428
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,10579
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,6863
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,8454
CHILD TOO YOUNG FOR SCHOOL,33,HOME,360348
CHILD TOO YOUNG FOR SCHOOL,33,OTHDISCR,31021
CHILD TOO YOUNG FOR SCHOOL,33,OTHMAINT,11642
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,26334
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,10711
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,10986
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,7086
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,7541
CHILD TOO YOUNG FOR SCHOOL,34,HOME,365130
CHILD TOO YOUNG FOR SCHOOL,34,OTHDISCR,30045
CHILD TOO YOUNG FOR SCHOOL,34,OTHMAINT,10757
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,19591
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,10104
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,10531
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,6408
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,6541
CHILD TOO YOUNG FOR SCHOOL,35,HOME,373990
CHILD TOO YOUNG FOR SCHOOL,35,OTHDISCR,26352
CHILD TOO YOUNG FOR SCHOOL,35,OTHMAINT,9532
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,14405
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,9237
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,9729
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,5047
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,5226
CHILD TOO YOUNG FOR SCHOOL,36,HOME,385953
CHILD TOO YOUNG FOR SCHOOL,36,OTHDISCR,20916
CHILD TOO YOUNG FOR SCHOOL,36,OTHMAINT,7914
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,10534
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,7649
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,8629
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,3819
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,3726
CHILD TOO YOUNG FOR SCHOOL,37,HOME,399486
CHILD TOO YOUNG FOR SCHOOL,37,OTHDISCR,14461
CHILD TOO YOUNG FOR SCHOOL,37,OTHMAINT,5586
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,7831
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,5362
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,7597
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,2909
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,2819
CHILD TOO YOUNG FOR SCHOOL,38,HOME,410086
CHILD TOO YOUNG FOR SCHOOL,38,OTHDISCR,10214
CHILD TOO YOUNG FOR SCHOOL,38,OTHMAINT,4207
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,6004
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,3525
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,6562
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,1989
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,1959
CHILD TOO YOUNG FOR SCHOOL,39,HOME,417746
CHILD TOO YOUNG FOR SCHOOL,39,OTHDISCR,6979
CHILD TOO YOUNG FOR SCHOOL,39,OTHMAINT,2936
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,4760
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,2663
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,5092
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1243
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1420
CHILD TOO YOUNG FOR SCHOOL,40,HOME,424366
CHILD TOO YOUNG FOR SCHOOL,40,OTHDISCR,4250
CHILD TOO YOUNG FOR SCHOOL,40,OTHMAINT,2216
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,3901
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,1699
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,3653
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,707
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1023
CHILD TOO YOUNG FOR SCHOOL,41,HOME,428760
CHILD TOO YOUNG FOR SCHOOL,41,OTHDISCR,2740
CHILD TOO YOUNG FOR SCHOOL,41,OTHMAINT,1724
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,3257
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1111
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,2750
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,544
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,880
CHILD TOO YOUNG FOR SCHOOL,42,HOME,431511
CHILD TOO YOUNG FOR SCHOOL,42,OTHDISCR,1650
CHILD TOO YOUNG FOR SCHOOL,42,OTHMAINT,1439
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,2808
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,775
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2005
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,413
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,758
CHILD TOO YOUNG FOR SCHOOL,43,HOME,433434
CHILD TOO YOUNG FOR SCHOOL,43,OTHDISCR,1009
CHILD TOO YOUNG FOR SCHOOL,43,OTHMAINT,1205
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,2475
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,657
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1453
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,288
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,677
CHILD TOO YOUNG FOR SCHOOL,44,HOME,434695
CHILD TOO YOUNG FOR SCHOOL,44,OTHDISCR,694
CHILD TOO YOUNG FOR SCHOOL,44,OTHMAINT,916
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,2229
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,642
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1089
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,181
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,651
CHILD TOO YOUNG FOR SCHOOL,45,HOME,435804
CHILD TOO YOUNG FOR SCHOOL,45,OTHDISCR,431
CHILD TOO YOUNG FOR SCHOOL,45,OTHMAINT,762
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,1938
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,542
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,770
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,144
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,593
CHILD TOO YOUNG FOR SCHOOL,46,HOME,436821
CHILD TOO YOUNG FOR SCHOOL,46,OTHDISCR,247
CHILD TOO YOUNG FOR SCHOOL,46,OTHMAINT,633
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1586
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,410
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,490
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,112
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,463
CHILD TOO YOUNG FOR SCHOOL,47,HOME,437916
CHILD TOO YOUNG FOR SCHOOL,47,OTHDISCR,89
CHILD TOO YOUNG FOR SCHOOL,47,OTHMAINT,405
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,1165
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,240
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,349
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,64
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,250
CHILD TOO YOUNG FOR SCHOOL,48,HOME,438938
CHILD TOO YOUNG FOR SCHOOL,48,OTHDISCR,52
CHILD TOO YOUNG FOR SCHOOL,48,OTHMAINT,203
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,645
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,115
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,232
FULL-TIME WORKER,1,ATWORK,87
FULL-TIME WORKER,1,EATOUT,172
FULL-TIME WORKER,1,ESCORT,1030
FULL-TIME WORKER,1,HOME,2288849
FULL-TIME WORKER,1,OTHDISCR,313
FULL-TIME WORKER,1,OTHMAINT,1282
FULL-TIME WORKER,1,SHOPPING,600
FULL-TIME WORKER,1,SOCIAL,144
FULL-TIME WORKER,1,WORK,4150
FULL-TIME WORKER,2,ATWORK,315
FULL-TIME WORKER,2,EATOUT,456
FULL-TIME WORKER,2,ESCORT,2207
FULL-TIME WORKER,2,HOME,2281958
FULL-TIME WORKER,2,OTHDISCR,599
FULL-TIME WORKER,2,OTHMAINT,2661
FULL-TIME WORKER,2,SHOPPING,1371
FULL-TIME WORKER,2,SOCIAL,342
FULL-TIME WORKER,2,WORK,10823
FULL-TIME WORKER,3,ATWORK,628
FULL-TIME WORKER,3,EATOUT,829
FULL-TIME WORKER,3,ESCORT,3672
FULL-TIME WORKER,3,HOME,2272816
FULL-TIME WORKER,3,OTHDISCR,1089
FULL-TIME WORKER,3,OTHMAINT,4292
FULL-TIME WORKER,3,SHOPPING,2166
FULL-TIME WORKER,3,SOCIAL,608
FULL-TIME WORKER,3,WORK,22355
FULL-TIME WORKER,4,ATWORK,1051
FULL-TIME WORKER,4,EATOUT,2832
FULL-TIME WORKER,4,ESCORT,6111
FULL-TIME WORKER,4,HOME,2258631
FULL-TIME WORKER,4,OTHDISCR,1994
FULL-TIME WORKER,4,OTHMAINT,7021
FULL-TIME WORKER,4,SHOPPING,3214
FULL-TIME WORKER,4,SOCIAL,1024
FULL-TIME WORKER,4,WORK,43192
FULL-TIME WORKER,5,ATWORK,1633
FULL-TIME WORKER,5,EATOUT,4592
FULL-TIME WORKER,5,ESCORT,7738
FULL-TIME WORKER,5,HOME,2232641
FULL-TIME WORKER,5,OTHDISCR,5164
FULL-TIME WORKER,5,OTHMAINT,9717
FULL-TIME WORKER,5,SHOPPING,3907
FULL-TIME WORKER,5,SOCIAL,1412
FULL-TIME WORKER,5,WORK,88170
FULL-TIME WORKER,6,ATWORK,2216
FULL-TIME WORKER,6,EATOUT,6287
FULL-TIME WORKER,6,ESCORT,11255
FULL-TIME WORKER,6,HOME,2183527
FULL-TIME WORKER,6,OTHDISCR,7919
FULL-TIME WORKER,6,OTHMAINT,14005
FULL-TIME WORKER,6,SHOPPING,5369
FULL-TIME WORKER,6,SOCIAL,1816
FULL-TIME WORKER,6,WORK,176467
FULL-TIME WORKER,7,ATWORK,2892
FULL-TIME WORKER,7,EATOUT,7574
FULL-TIME WORKER,7,ESCORT,18367
FULL-TIME WORKER,7,HOME,2090924
FULL-TIME WORKER,7,OTHDISCR,10370
FULL-TIME WORKER,7,OTHMAINT,20428
FULL-TIME WORKER,7,SHOPPING,7965
FULL-TIME WORKER,7,SOCIAL,2316
FULL-TIME WORKER,7,WORK,317104
FULL-TIME WORKER,8,ATWORK,3946
FULL-TIME WORKER,8,EATOUT,8946
FULL-TIME WORKER,8,ESCORT,31353
FULL-TIME WORKER,8,HOME,1948007
FULL-TIME WORKER,8,OTHDISCR,12401
FULL-TIME WORKER,8,OTHMAINT,28842
FULL-TIME WORKER,8,SHOPPING,12006
FULL-TIME WORKER,8,SOCIAL,2938
FULL-TIME WORKER,8,WORK,527768
FULL-TIME WORKER,9,ATWORK,5620
FULL-TIME WORKER,9,EATOUT,10766
FULL-TIME WORKER,9,ESCORT,56441
FULL-TIME WORKER,9,HOME,1735809
FULL-TIME WORKER,9,OTHDISCR,15453
FULL-TIME WORKER,9,OTHMAINT,38238
FULL-TIME WORKER,9,SHOPPING,17822
FULL-TIME WORKER,9,SOCIAL,4309
FULL-TIME WORKER,9,WORK,798192
FULL-TIME WORKER,10,ATWORK,8069
FULL-TIME WORKER,10,EATOUT,15253
FULL-TIME WORKER,10,ESCORT,90664
FULL-TIME WORKER,10,HOME,1447293
FULL-TIME WORKER,10,OTHDISCR,19259
FULL-TIME WORKER,10,OTHMAINT,55599
FULL-TIME WORKER,10,SHOPPING,28267
FULL-TIME WORKER,10,SOCIAL,5543
FULL-TIME WORKER,10,WORK,1019389
FULL-TIME WORKER,11,ATWORK,11182
FULL-TIME WORKER,11,EATOUT,17799
FULL-TIME WORKER,11,ESCORT,89840
FULL-TIME WORKER,11,HOME,1181754
FULL-TIME WORKER,11,OTHDISCR,23230
FULL-TIME WORKER,11,OTHMAINT,66075
FULL-TIME WORKER,11,SHOPPING,35695
FULL-TIME WORKER,11,SOCIAL,6431
FULL-TIME WORKER,11,WORK,1199200
FULL-TIME WORKER,12,ATWORK,15539
FULL-TIME WORKER,12,EATOUT,17603
FULL-TIME WORKER,12,ESCORT,69400
FULL-TIME WORKER,12,HOME,990501
FULL-TIME WORKER,12,OTHDISCR,26941
FULL-TIME WORKER,12,OTHMAINT,64535
FULL-TIME WORKER,12,SHOPPING,35510
FULL-TIME WORKER,12,SOCIAL,6749
FULL-TIME WORKER,12,WORK,1327252
FULL-TIME WORKER,13,ATWORK,21193
FULL-TIME WORKER,13,EATOUT,18527
FULL-TIME WORKER,13,ESCORT,46764
FULL-TIME WORKER,13,HOME,857845
FULL-TIME WORKER,13,OTHDISCR,31506
FULL-TIME WORKER,13,OTHMAINT,59488
FULL-TIME WORKER,13,SHOPPING,35976
FULL-TIME WORKER,13,SOCIAL,8715
FULL-TIME WORKER,13,WORK,1414950
FULL-TIME WORKER,14,ATWORK,29858
FULL-TIME WORKER,14,EATOUT,18264
FULL-TIME WORKER,14,ESCORT,32340
FULL-TIME WORKER,14,HOME,767160
FULL-TIME WORKER,14,OTHDISCR,34571
FULL-TIME WORKER,14,OTHMAINT,54468
FULL-TIME WORKER,14,SHOPPING,35307
FULL-TIME WORKER,14,SOCIAL,9962
FULL-TIME WORKER,14,WORK,1464615
FULL-TIME WORKER,15,ATWORK,43901
FULL-TIME WORKER,15,EATOUT,17804
FULL-TIME WORKER,15,ESCORT,26125
FULL-TIME WORKER,15,HOME,715395
FULL-TIME WORKER,15,OTHDISCR,35662
FULL-TIME WORKER,15,OTHMAINT,54576
FULL-TIME WORKER,15,SHOPPING,37632
FULL-TIME WORKER,15,SOCIAL,11067
FULL-TIME WORKER,15,WORK,1497150
FULL-TIME WORKER,16,ATWORK,66494
FULL-TIME WORKER,16,EATOUT,17510
FULL-TIME WORKER,16,ESCORT,22901
FULL-TIME WORKER,16,HOME,673967
FULL-TIME WORKER,16,OTHDISCR,34770
FULL-TIME WORKER,16,OTHMAINT,53216
FULL-TIME WORKER,16,SHOPPING,39587
FULL-TIME WORKER,16,SOCIAL,11664
FULL-TIME WORKER,16,WORK,1518236
FULL-TIME WORKER,17,ATWORK,118687
FULL-TIME WORKER,17,EATOUT,19710
FULL-TIME WORKER,17,ESCORT,22015
FULL-TIME WORKER,17,HOME,648908
FULL-TIME WORKER,17,OTHDISCR,33631
FULL-TIME WORKER,17,OTHMAINT,53052
FULL-TIME WORKER,17,SHOPPING,41056
FULL-TIME WORKER,17,SOCIAL,12658
FULL-TIME WORKER,17,WORK,1533223
FULL-TIME WORKER,18,ATWORK,242583
FULL-TIME WORKER,18,EATOUT,26284
FULL-TIME WORKER,18,ESCORT,22566
FULL-TIME WORKER,18,HOME,629620
FULL-TIME WORKER,18,OTHDISCR,32237
FULL-TIME WORKER,18,OTHMAINT,55280
FULL-TIME WORKER,18,SHOPPING,43742
FULL-TIME WORKER,18,SOCIAL,13721
FULL-TIME WORKER,18,WORK,1536180
FULL-TIME WORKER,19,ATWORK,354856
FULL-TIME WORKER,19,EATOUT,32923
FULL-TIME WORKER,19,ESCORT,23397
FULL-TIME WORKER,19,HOME,615754
FULL-TIME WORKER,19,OTHDISCR,30764
FULL-TIME WORKER,19,OTHMAINT,58505
FULL-TIME WORKER,19,SHOPPING,46223
FULL-TIME WORKER,19,SOCIAL,14536
FULL-TIME WORKER,19,WORK,1473833
FULL-TIME WORKER,20,ATWORK,384439
FULL-TIME WORKER,20,EATOUT,36762
FULL-TIME WORKER,20,ESCORT,24435
FULL-TIME WORKER,20,HOME,608228
FULL-TIME WORKER,20,OTHDISCR,28899
FULL-TIME WORKER,20,OTHMAINT,60685
FULL-TIME WORKER,20,SHOPPING,47144
FULL-TIME WORKER,20,SOCIAL,14913
FULL-TIME WORKER,20,WORK,1461015
FULL-TIME WORKER,21,ATWORK,295979
FULL-TIME WORKER,21,EATOUT,34074
FULL-TIME WORKER,21,ESCORT,24562
FULL-TIME WORKER,21,HOME,606716
FULL-TIME WORKER,21,OTHDISCR,27069
FULL-TIME WORKER,21,OTHMAINT,59531
FULL-TIME WORKER,21,SHOPPING,44289
FULL-TIME WORKER,21,SOCIAL,15351
FULL-TIME WORKER,21,WORK,1505192
FULL-TIME WORKER,22,ATWORK,193578
FULL-TIME WORKER,22,EATOUT,29056
FULL-TIME WORKER,22,ESCORT,25111
FULL-TIME WORKER,22,HOME,607847
FULL-TIME WORKER,22,OTHDISCR,26141
FULL-TIME WORKER,22,OTHMAINT,57112
FULL-TIME WORKER,22,SHOPPING,42568
FULL-TIME WORKER,22,SOCIAL,15479
FULL-TIME WORKER,22,WORK,1543762
FULL-TIME WORKER,23,ATWORK,129806
FULL-TIME WORKER,23,EATOUT,26700
FULL-TIME WORKER,23,ESCORT,30007
FULL-TIME WORKER,23,HOME,614845
FULL-TIME WORKER,23,OTHDISCR,26050
FULL-TIME WORKER,23,OTHMAINT,57577
FULL-TIME WORKER,23,SHOPPING,43390
FULL-TIME WORKER,23,SOCIAL,16014
FULL-TIME WORKER,23,WORK,1555260
FULL-TIME WORKER,24,ATWORK,85109
FULL-TIME WORKER,24,EATOUT,25198
FULL-TIME WORKER,24,ESCORT,36227
FULL-TIME WORKER,24,HOME,630896
FULL-TIME WORKER,24,OTHDISCR,26791
FULL-TIME WORKER,24,OTHMAINT,57926
FULL-TIME WORKER,24,SHOPPING,46061
FULL-TIME WORKER,24,SOCIAL,16972
FULL-TIME WORKER,24,WORK,1542748
FULL-TIME WORKER,25,ATWORK,62315
FULL-TIME WORKER,25,EATOUT,26238
FULL-TIME WORKER,25,ESCORT,36592
FULL-TIME WORKER,25,HOME,664307
FULL-TIME WORKER,25,OTHDISCR,28254
FULL-TIME WORKER,25,OTHMAINT,59948
FULL-TIME WORKER,25,SHOPPING,50001
FULL-TIME WORKER,25,SOCIAL,18234
FULL-TIME WORKER,25,WORK,1517227
FULL-TIME WORKER,26,ATWORK,44634
FULL-TIME WORKER,26,EATOUT,28681
FULL-TIME WORKER,26,ESCORT,39907
FULL-TIME WORKER,26,HOME,716481
FULL-TIME WORKER,26,OTHDISCR,30834
FULL-TIME WORKER,26,OTHMAINT,64500
FULL-TIME WORKER,26,SHOPPING,54727
FULL-TIME WORKER,26,SOCIAL,19562
FULL-TIME WORKER,26,WORK,1471207
FULL-TIME WORKER,27,ATWORK,31284
FULL-TIME WORKER,27,EATOUT,32234
FULL-TIME WORKER,27,ESCORT,43572
FULL-TIME WORKER,27,HOME,787892
FULL-TIME WORKER,27,OTHDISCR,34396
FULL-TIME WORKER,27,OTHMAINT,70519
FULL-TIME WORKER,27,SHOPPING,60715
FULL-TIME WORKER,27,SOCIAL,21065
FULL-TIME WORKER,27,WORK,1404383
FULL-TIME WORKER,28,ATWORK,21773
FULL-TIME WORKER,28,EATOUT,36539
FULL-TIME WORKER,28,ESCORT,48559
FULL-TIME WORKER,28,HOME,891332
FULL-TIME WORKER,28,OTHDISCR,38946
FULL-TIME WORKER,28,OTHMAINT,77549
FULL-TIME WORKER,28,SHOPPING,67374
FULL-TIME WORKER,28,SOCIAL,22696
FULL-TIME WORKER,28,WORK,1301410
FULL-TIME WORKER,29,ATWORK,14967
FULL-TIME WORKER,29,EATOUT,41693
FULL-TIME WORKER,29,ESCORT,53488
FULL-TIME WORKER,29,HOME,1026673
FULL-TIME WORKER,29,OTHDISCR,53971
FULL-TIME WORKER,29,OTHMAINT,85406
FULL-TIME WORKER,29,SHOPPING,76777
FULL-TIME WORKER,29,SOCIAL,25631
FULL-TIME WORKER,29,WORK,1164085
FULL-TIME WORKER,30,ATWORK,10307
FULL-TIME WORKER,30,EATOUT,47704
FULL-TIME WORKER,30,ESCORT,57273
FULL-TIME WORKER,30,HOME,1190683
FULL-TIME WORKER,30,OTHDISCR,72240
FULL-TIME WORKER,30,OTHMAINT,91019
FULL-TIME WORKER,30,SHOPPING,87699
FULL-TIME WORKER,30,SOCIAL,28023
FULL-TIME WORKER,30,WORK,975107
FULL-TIME WORKER,31,ATWORK,7228
FULL-TIME WORKER,31,EATOUT,54258
FULL-TIME WORKER,31,ESCORT,56697
FULL-TIME WORKER,31,HOME,1370067
FULL-TIME WORKER,31,OTHDISCR,93897
FULL-TIME WORKER,31,OTHMAINT,87631
FULL-TIME WORKER,31,SHOPPING,90733
FULL-TIME WORKER,31,SOCIAL,30959
FULL-TIME WORKER,31,WORK,757520
FULL-TIME WORKER,32,ATWORK,5516
FULL-TIME WORKER,32,EATOUT,59814
FULL-TIME WORKER,32,ESCORT,51989
FULL-TIME WORKER,32,HOME,1524889
FULL-TIME WORKER,32,OTHDISCR,115226
FULL-TIME WORKER,32,OTHMAINT,88351
FULL-TIME WORKER,32,SHOPPING,87774
FULL-TIME WORKER,32,SOCIAL,33460
FULL-TIME WORKER,32,WORK,565003
FULL-TIME WORKER,33,ATWORK,4559
FULL-TIME WORKER,33,EATOUT,64965
FULL-TIME WORKER,33,ESCORT,50009
FULL-TIME WORKER,33,HOME,1627552
