PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,18,OTHER MAINTENANCE,12091
CHILD TOO YOUNG FOR SCHOOL,18,SCHOOL,193183
CHILD TOO YOUNG FOR SCHOOL,18,SHOPPING,7912
CHILD TOO YOUNG FOR SCHOOL,18,SOCIAL,7237
CHILD TOO YOUNG FOR SCHOOL,19,EATOUT,2507
CHILD TOO YOUNG FOR SCHOOL,19,ESCORT,9099
CHILD TOO YOUNG FOR SCHOOL,19,HOME,229334
CHILD TOO YOUNG FOR SCHOOL,19,OTHER DISCRETIONARY,11656
CHILD TOO YOUNG FOR SCHOOL,19,OTHER MAINTENANCE,11702
CHILD TOO YOUNG FOR SCHOOL,19,SCHOOL,192734
CHILD TOO YOUNG FOR SCHOOL,19,SHOPPING,7988
CHILD TOO YOUNG FOR SCHOOL,19,SOCIAL,7533
CHILD TOO YOUNG FOR SCHOOL,20,EATOUT,2991
CHILD TOO YOUNG FOR SCHOOL,20,ESCORT,9360
CHILD TOO YOUNG FOR SCHOOL,20,HOME,229805
CHILD TOO YOUNG FOR SCHOOL,20,OTHER DISCRETIONARY,11163
CHILD TOO YOUNG FOR SCHOOL,20,OTHER MAINTENANCE,11315
CHILD TOO YOUNG FOR SCHOOL,20,SCHOOL,192083
CHILD TOO YOUNG FOR SCHOOL,20,SHOPPING,7931
CHILD TOO YOUNG FOR SCHOOL,20,SOCIAL,7787
CHILD TOO YOUNG FOR SCHOOL,21,EATOUT,2965
CHILD TOO YOUNG FOR SCHOOL,21,ESCORT,9746
CHILD TOO YOUNG FOR SCHOOL,21,HOME,231399
CHILD TOO YOUNG FOR SCHOOL,21,OTHER DISCRETIONARY,10807
CHILD TOO YOUNG FOR SCHOOL,21,OTHER MAINTENANCE,11194
CHILD TOO YOUNG FOR SCHOOL,21,SCHOOL,191192
CHILD TOO YOUNG FOR SCHOOL,21,SHOPPING,7630
CHILD TOO YOUNG FOR SCHOOL,21,SOCIAL,7995
CHILD TOO YOUNG FOR SCHOOL,22,EATOUT,2555
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,11329
CHILD TOO YOUNG FOR SCHOOL,22,HOME,232927
CHILD TOO YOUNG FOR SCHOOL,22,OTHER DISCRETIONARY,10509
CHILD TOO YOUNG FOR SCHOOL,22,OTHER MAINTENANCE,11048
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,189870
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,7585
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,8180
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2321
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,16520
CHILD TOO YOUNG FOR SCHOOL,23,HOME,234165
CHILD TOO YOUNG FOR SCHOOL,23,OTHER DISCRETIONARY,10585
CHILD TOO YOUNG FOR SCHOOL,23,OTHER MAINTENANCE,11440
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,187857
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,8265
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,8521
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2143
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,23407
CHILD TOO YOUNG FOR SCHOOL,24,HOME,239819
CHILD TOO YOUNG FOR SCHOOL,24,OTHER DISCRETIONARY,10849
CHILD TOO YOUNG FOR SCHOOL,24,OTHER MAINTENANCE,12101
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,184131
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,9098
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,9100
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2276
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,22237
CHILD TOO YOUNG FOR SCHOOL,25,HOME,258771
CHILD TOO YOUNG FOR SCHOOL,25,OTHER DISCRETIONARY,10995
CHILD TOO YOUNG FOR SCHOOL,25,OTHER MAINTENANCE,11849
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,163202
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,9389
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,9410
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2522
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,21956
CHILD TOO YOUNG FOR SCHOOL,26,HOME,279505
CHILD TOO YOUNG FOR SCHOOL,26,OTHER DISCRETIONARY,11584
CHILD TOO YOUNG FOR SCHOOL,26,OTHER MAINTENANCE,12592
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,144897
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,9745
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,9965
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,2667
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,19771
CHILD TOO YOUNG FOR SCHOOL,27,HOME,306418
CHILD TOO YOUNG FOR SCHOOL,27,OTHER DISCRETIONARY,12168
CHILD TOO YOUNG FOR SCHOOL,27,OTHER MAINTENANCE,12837
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,117692
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,9947
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,10114
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,2717
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,16522
CHILD TOO YOUNG FOR SCHOOL,28,HOME,335997
CHILD TOO YOUNG FOR SCHOOL,28,OTHER DISCRETIONARY,12435
CHILD TOO YOUNG FOR SCHOOL,28,OTHER MAINTENANCE,12284
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,88053
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,9671
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,9671
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,3039
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,13080
CHILD TOO YOUNG FOR SCHOOL,29,HOME,356224
CHILD TOO YOUNG FOR SCHOOL,29,OTHER DISCRETIONARY,15645
CHILD TOO YOUNG FOR SCHOOL,29,OTHER MAINTENANCE,11636
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,66426
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,9506
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,9846
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,3869
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,11092
CHILD TOO YOUNG FOR SCHOOL,30,HOME,363088
CHILD TOO YOUNG FOR SCHOOL,30,OTHER DISCRETIONARY,19783
CHILD TOO YOUNG FOR SCHOOL,30,OTHER MAINTENANCE,11315
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,55807
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,10146
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,10174
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,5165
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,9369
CHILD TOO YOUNG FOR SCHOOL,31,HOME,368763
CHILD TOO YOUNG FOR SCHOOL,31,OTHER DISCRETIONARY,24864
CHILD TOO YOUNG FOR SCHOOL,31,OTHER MAINTENANCE,10673
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,46823
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,10583
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,10792
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,6250
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,8553
CHILD TOO YOUNG FOR SCHOOL,32,HOME,373803
CHILD TOO YOUNG FOR SCHOOL,32,OTHER DISCRETIONARY,30116
CHILD TOO YOUNG FOR SCHOOL,32,OTHER MAINTENANCE,12068
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,36710
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,10714
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,11223
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,7345
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,8615
CHILD TOO YOUNG FOR SCHOOL,33,HOME,374250
CHILD TOO YOUNG FOR SCHOOL,33,OTHER DISCRETIONARY,32437
CHILD TOO YOUNG FOR SCHOOL,33,OTHER MAINTENANCE,12386
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,28249
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,11150
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,11574
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,7537
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,7587
CHILD TOO YOUNG FOR SCHOOL,34,HOME,379619
CHILD TOO YOUNG FOR SCHOOL,34,OTHER DISCRETIONARY,31477
CHILD TOO YOUNG FOR SCHOOL,34,OTHER MAINTENANCE,11301
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,21282
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,10338
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,10950
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,6780
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,6583
CHILD TOO YOUNG FOR SCHOOL,35,HOME,389086
CHILD TOO YOUNG FOR SCHOOL,35,OTHER DISCRETIONARY,27843
CHILD TOO YOUNG FOR SCHOOL,35,OTHER MAINTENANCE,10151
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,15623
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,9511
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,10192
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,5442
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,5402
CHILD TOO YOUNG FOR SCHOOL,36,HOME,401430
CHILD TOO YOUNG FOR SCHOOL,36,OTHER DISCRETIONARY,22058
CHILD TOO YOUNG FOR SCHOOL,36,OTHER MAINTENANCE,8356
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,11479
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,8141
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,9030
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,4213
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,3954
CHILD TOO YOUNG FOR SCHOOL,37,HOME,415063
CHILD TOO YOUNG FOR SCHOOL,37,OTHER DISCRETIONARY,15560
CHILD TOO YOUNG FOR SCHOOL,37,OTHER MAINTENANCE,5981
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,8530
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,5974
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,8080
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3178
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,2914
CHILD TOO YOUNG FOR SCHOOL,38,HOME,426346
CHILD TOO YOUNG FOR SCHOOL,38,OTHER DISCRETIONARY,10998
CHILD TOO YOUNG FOR SCHOOL,38,OTHER MAINTENANCE,4544
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,6462
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,3992
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,7014
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2208
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2124
CHILD TOO YOUNG FOR SCHOOL,39,HOME,434451
CHILD TOO YOUNG FOR SCHOOL,39,OTHER DISCRETIONARY,7594
CHILD TOO YOUNG FOR SCHOOL,39,OTHER MAINTENANCE,3213
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,5178
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,2974
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,5455
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1359
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1528
CHILD TOO YOUNG FOR SCHOOL,40,HOME,441675
CHILD TOO YOUNG FOR SCHOOL,40,OTHER DISCRETIONARY,4580
CHILD TOO YOUNG FOR SCHOOL,40,OTHER MAINTENANCE,2479
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,4274
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,1932
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,3931
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,796
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1151
CHILD TOO YOUNG FOR SCHOOL,41,HOME,446317
CHILD TOO YOUNG FOR SCHOOL,41,OTHER DISCRETIONARY,3049
CHILD TOO YOUNG FOR SCHOOL,41,OTHER MAINTENANCE,1856
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,3621
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1292
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,2896
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,605
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,894
CHILD TOO YOUNG FOR SCHOOL,42,HOME,449417
CHILD TOO YOUNG FOR SCHOOL,42,OTHER DISCRETIONARY,1801
CHILD TOO YOUNG FOR SCHOOL,42,OTHER MAINTENANCE,1498
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,3166
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,870
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2083
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,448
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,745
CHILD TOO YOUNG FOR SCHOOL,43,HOME,451511
CHILD TOO YOUNG FOR SCHOOL,43,OTHER DISCRETIONARY,1051
CHILD TOO YOUNG FOR SCHOOL,43,OTHER MAINTENANCE,1242
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,2830
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,812
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1513
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,319
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,698
CHILD TOO YOUNG FOR SCHOOL,44,HOME,452898
CHILD TOO YOUNG FOR SCHOOL,44,OTHER DISCRETIONARY,692
CHILD TOO YOUNG FOR SCHOOL,44,OTHER MAINTENANCE,1039
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,2525
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,737
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1076
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,220
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,686
CHILD TOO YOUNG FOR SCHOOL,45,HOME,454075
CHILD TOO YOUNG FOR SCHOOL,45,OTHER DISCRETIONARY,410
CHILD TOO YOUNG FOR SCHOOL,45,OTHER MAINTENANCE,891
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,2183
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,585
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,780
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,192
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,599
CHILD TOO YOUNG FOR SCHOOL,46,HOME,455165
CHILD TOO YOUNG FOR SCHOOL,46,OTHER DISCRETIONARY,248
CHILD TOO YOUNG FOR SCHOOL,46,OTHER MAINTENANCE,664
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1767
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,486
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,478
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,150
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,460
CHILD TOO YOUNG FOR SCHOOL,47,HOME,456350
CHILD TOO YOUNG FOR SCHOOL,47,OTHER DISCRETIONARY,125
CHILD TOO YOUNG FOR SCHOOL,47,OTHER MAINTENANCE,443
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,1279
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,277
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,350
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,90
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,261
CHILD TOO YOUNG FOR SCHOOL,48,HOME,457474
CHILD TOO YOUNG FOR SCHOOL,48,OTHER DISCRETIONARY,92
CHILD TOO YOUNG FOR SCHOOL,48,OTHER MAINTENANCE,223
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,719
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,141
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,202
FULL-TIME WORKER,1,WORK SUB-TOUR,122
FULL-TIME WORKER,1,EATOUT,179
FULL-TIME WORKER,1,ESCORT,1157
FULL-TIME WORKER,1,HOME,2517335
FULL-TIME WORKER,1,OTHER DISCRETIONARY,352
FULL-TIME WORKER,1,OTHER MAINTENANCE,1403
FULL-TIME WORKER,1,SHOPPING,681
FULL-TIME WORKER,1,SOCIAL,136
FULL-TIME WORKER,1,WORK,4930
FULL-TIME WORKER,2,WORK SUB-TOUR,361
FULL-TIME WORKER,2,EATOUT,486
FULL-TIME WORKER,2,ESCORT,2616
FULL-TIME WORKER,2,HOME,2509337
FULL-TIME WORKER,2,OTHER DISCRETIONARY,624
FULL-TIME WORKER,2,OTHER MAINTENANCE,3053
FULL-TIME WORKER,2,SHOPPING,1542
FULL-TIME WORKER,2,SOCIAL,345
FULL-TIME WORKER,2,WORK,12685
FULL-TIME WORKER,3,WORK SUB-TOUR,709
FULL-TIME WORKER,3,EATOUT,892
FULL-TIME WORKER,3,ESCORT,4345
FULL-TIME WORKER,3,HOME,2498660
FULL-TIME WORKER,3,OTHER DISCRETIONARY,1184
FULL-TIME WORKER,3,OTHER MAINTENANCE,4856
FULL-TIME WORKER,3,SHOPPING,2363
FULL-TIME WORKER,3,SOCIAL,627
FULL-TIME WORKER,3,WORK,25838
FULL-TIME WORKER,4,WORK SUB-TOUR,1211
FULL-TIME WORKER,4,EATOUT,3238
FULL-TIME WORKER,4,ESCORT,6890
FULL-TIME WORKER,4,HOME,2482514
FULL-TIME WORKER,4,OTHER DISCRETIONARY,2221
FULL-TIME WORKER,4,OTHER MAINTENANCE,7861
FULL-TIME WORKER,4,SHOPPING,3544
FULL-TIME WORKER,4,SOCIAL,1087
FULL-TIME WORKER,4,WORK,49367
FULL-TIME WORKER,5,WORK SUB-TOUR,1905
FULL-TIME WORKER,5,EATOUT,5092
FULL-TIME WORKER,5,ESCORT,8552
FULL-TIME WORKER,5,HOME,2453208
FULL-TIME WORKER,5,OTHER DISCRETIONARY,5360
FULL-TIME WORKER,5,OTHER MAINTENANCE,10593
FULL-TIME WORKER,5,SHOPPING,4289
FULL-TIME WORKER,5,SOCIAL,1507
FULL-TIME WORKER,5,WORK,100476
FULL-TIME WORKER,6,WORK SUB-TOUR,2597
FULL-TIME WORKER,6,EATOUT,6902
FULL-TIME WORKER,6,ESCORT,12428
FULL-TIME WORKER,6,HOME,2398235
FULL-TIME WORKER,6,OTHER DISCRETIONARY,8342
FULL-TIME WORKER,6,OTHER MAINTENANCE,15291
FULL-TIME WORKER,6,SHOPPING,5712
FULL-TIME WORKER,6,SOCIAL,1958
FULL-TIME WORKER,6,WORK,197980
FULL-TIME WORKER,7,WORK SUB-TOUR,3192
FULL-TIME WORKER,7,EATOUT,8328
FULL-TIME WORKER,7,ESCORT,19667
FULL-TIME WORKER,7,HOME,2295451
FULL-TIME WORKER,7,OTHER DISCRETIONARY,10975
FULL-TIME WORKER,7,OTHER MAINTENANCE,22426
FULL-TIME WORKER,7,SHOPPING,8540
FULL-TIME WORKER,7,SOCIAL,2534
FULL-TIME WORKER,7,WORK,354374
FULL-TIME WORKER,8,WORK SUB-TOUR,4316
FULL-TIME WORKER,8,EATOUT,9624
FULL-TIME WORKER,8,ESCORT,33092
FULL-TIME WORKER,8,HOME,2136263
FULL-TIME WORKER,8,OTHER DISCRETIONARY,13300
FULL-TIME WORKER,8,OTHER MAINTENANCE,31207
FULL-TIME WORKER,8,SHOPPING,12932
FULL-TIME WORKER,8,SOCIAL,3179
FULL-TIME WORKER,8,WORK,585754
FULL-TIME WORKER,9,WORK SUB-TOUR,6184
FULL-TIME WORKER,9,EATOUT,11509
FULL-TIME WORKER,9,ESCORT,59878
FULL-TIME WORKER,9,HOME,1903379
FULL-TIME WORKER,9,OTHER DISCRETIONARY,16791
FULL-TIME WORKER,9,OTHER MAINTENANCE,41564
FULL-TIME WORKER,9,SHOPPING,19140
FULL-TIME WORKER,9,SOCIAL,4530
FULL-TIME WORKER,9,WORK,880393
FULL-TIME WORKER,10,WORK SUB-TOUR,8868
FULL-TIME WORKER,10,EATOUT,16278
FULL-TIME WORKER,10,ESCORT,97025
FULL-TIME WORKER,10,HOME,1589224
FULL-TIME WORKER,10,OTHER DISCRETIONARY,20969
FULL-TIME WORKER,10,OTHER MAINTENANCE,60350
FULL-TIME WORKER,10,SHOPPING,30308
FULL-TIME WORKER,10,SOCIAL,5944
FULL-TIME WORKER,10,WORK,1120509
FULL-TIME WORKER,11,WORK SUB-TOUR,12539
FULL-TIME WORKER,11,EATOUT,19492
FULL-TIME WORKER,11,ESCORT,96294
FULL-TIME WORKER,11,HOME,1300973
FULL-TIME WORKER,11,OTHER DISCRETIONARY,25365
FULL-TIME WORKER,11,OTHER MAINTENANCE,72012
FULL-TIME WORKER,11,SHOPPING,38488
FULL-TIME WORKER,11,SOCIAL,6938
FULL-TIME WORKER,11,WORK,1316607
FULL-TIME WORKER,12,WORK SUB-TOUR,17349
FULL-TIME WORKER,12,EATOUT,19181
FULL-TIME WORKER,12,ESCORT,74479
FULL-TIME WORKER,12,HOME,1092682
FULL-TIME WORKER,12,OTHER DISCRETIONARY,29364
FULL-TIME WORKER,12,OTHER MAINTENANCE,70736
FULL-TIME WORKER,12,SHOPPING,38753
FULL-TIME WORKER,12,SOCIAL,7416
FULL-TIME WORKER,12,WORK,1455710
FULL-TIME WORKER,13,WORK SUB-TOUR,23494
FULL-TIME WORKER,13,EATOUT,20172
FULL-TIME WORKER,13,ESCORT,50451
FULL-TIME WORKER,13,HOME,948359
FULL-TIME WORKER,13,OTHER DISCRETIONARY,34444
FULL-TIME WORKER,13,OTHER MAINTENANCE,65405
FULL-TIME WORKER,13,SHOPPING,39876
FULL-TIME WORKER,13,SOCIAL,9737
FULL-TIME WORKER,13,WORK,1551573
FULL-TIME WORKER,14,WORK SUB-TOUR,32936
FULL-TIME WORKER,14,EATOUT,19914
FULL-TIME WORKER,14,ESCORT,34993
FULL-TIME WORKER,14,HOME,848011
FULL-TIME WORKER,14,OTHER DISCRETIONARY,37809
FULL-TIME WORKER,14,OTHER MAINTENANCE,59569
FULL-TIME WORKER,14,SHOPPING,39202
FULL-TIME WORKER,14,SOCIAL,11280
FULL-TIME WORKER,14,WORK,1606061
FULL-TIME WORKER,15,WORK SUB-TOUR,48103
FULL-TIME WORKER,15,EATOUT,19364
FULL-TIME WORKER,15,ESCORT,28080
FULL-TIME WORKER,15,HOME,791255
FULL-TIME WORKER,15,OTHER DISCRETIONARY,39196
FULL-TIME WORKER,15,OTHER MAINTENANCE,60139
FULL-TIME WORKER,15,SHOPPING,41734
FULL-TIME WORKER,15,SOCIAL,12286
FULL-TIME WORKER,15,WORK,1640716
FULL-TIME WORKER,16,WORK SUB-TOUR,72864
FULL-TIME WORKER,16,EATOUT,18893
FULL-TIME WORKER,16,ESCORT,24894
FULL-TIME WORKER,16,HOME,746592
FULL-TIME WORKER,16,OTHER DISCRETIONARY,38361
FULL-TIME WORKER,16,OTHER MAINTENANCE,59231
FULL-TIME WORKER,16,SHOPPING,43922
FULL-TIME WORKER,16,SOCIAL,13063
FULL-TIME WORKER,16,WORK,1663588
FULL-TIME WORKER,17,WORK SUB-TOUR,130108
FULL-TIME WORKER,17,EATOUT,21445
FULL-TIME WORKER,17,ESCORT,23818
FULL-TIME WORKER,17,HOME,718849
FULL-TIME WORKER,17,OTHER DISCRETIONARY,37017
FULL-TIME WORKER,17,OTHER MAINTENANCE,59501
FULL-TIME WORKER,17,SHOPPING,45300
FULL-TIME WORKER,17,SOCIAL,14093
FULL-TIME WORKER,17,WORK,1679888
FULL-TIME WORKER,18,WORK SUB-TOUR,266647
FULL-TIME WORKER,18,EATOUT,28820
FULL-TIME WORKER,18,ESCORT,24266
FULL-TIME WORKER,18,HOME,697462
FULL-TIME WORKER,18,OTHER DISCRETIONARY,35613
FULL-TIME WORKER,18,OTHER MAINTENANCE,61694
FULL-TIME WORKER,18,SHOPPING,48532
FULL-TIME WORKER,18,SOCIAL,15253
FULL-TIME WORKER,18,WORK,1682311
FULL-TIME WORKER,19,WORK SUB-TOUR,390668
FULL-TIME WORKER,19,EATOUT,36301
FULL-TIME WORKER,19,ESCORT,25303
FULL-TIME WORKER,19,HOME,682756
FULL-TIME WORKER,19,OTHER DISCRETIONARY,33901
FULL-TIME WORKER,19,OTHER MAINTENANCE,64762
FULL-TIME WORKER,19,SHOPPING,51107
FULL-TIME WORKER,19,SOCIAL,16091
FULL-TIME WORKER,19,WORK,1613526
FULL-TIME WORKER,20,WORK SUB-TOUR,422674
FULL-TIME WORKER,20,EATOUT,40596
FULL-TIME WORKER,20,ESCORT,26233
FULL-TIME WORKER,20,HOME,674665
FULL-TIME WORKER,20,OTHER DISCRETIONARY,31823
FULL-TIME WORKER,20,OTHER MAINTENANCE,67252
FULL-TIME WORKER,20,SHOPPING,52177
FULL-TIME WORKER,20,SOCIAL,16538
FULL-TIME WORKER,20,WORK,1599664
FULL-TIME WORKER,21,WORK SUB-TOUR,325049
FULL-TIME WORKER,21,EATOUT,37521
FULL-TIME WORKER,21,ESCORT,26480
FULL-TIME WORKER,21,HOME,672710
FULL-TIME WORKER,21,OTHER DISCRETIONARY,29911
FULL-TIME WORKER,21,OTHER MAINTENANCE,66163
FULL-TIME WORKER,21,SHOPPING,49210
FULL-TIME WORKER,21,SOCIAL,16717
FULL-TIME WORKER,21,WORK,1648012
FULL-TIME WORKER,22,WORK SUB-TOUR,211929
FULL-TIME WORKER,22,EATOUT,31894
FULL-TIME WORKER,22,ESCORT,27386
FULL-TIME WORKER,22,HOME,674503
FULL-TIME WORKER,22,OTHER DISCRETIONARY,28824
FULL-TIME WORKER,22,OTHER MAINTENANCE,63399
FULL-TIME WORKER,22,SHOPPING,47130
FULL-TIME WORKER,22,SOCIAL,16889
FULL-TIME WORKER,22,WORK,1689889
FULL-TIME WORKER,23,WORK SUB-TOUR,141863
FULL-TIME WORKER,23,EATOUT,29434
FULL-TIME WORKER,23,ESCORT,32870
FULL-TIME WORKER,23,HOME,681997
FULL-TIME WORKER,23,OTHER DISCRETIONARY,28792
FULL-TIME WORKER,23,OTHER MAINTENANCE,63689
FULL-TIME WORKER,23,SHOPPING,48120
FULL-TIME WORKER,23,SOCIAL,17596
FULL-TIME WORKER,23,WORK,1703123
FULL-TIME WORKER,24,WORK SUB-TOUR,93139
FULL-TIME WORKER,24,EATOUT,27958
FULL-TIME WORKER,24,ESCORT,39062
FULL-TIME WORKER,24,HOME,699111
FULL-TIME WORKER,24,OTHER DISCRETIONARY,29466
FULL-TIME WORKER,24,OTHER MAINTENANCE,64177
FULL-TIME WORKER,24,SHOPPING,50963
FULL-TIME WORKER,24,SOCIAL,18563
FULL-TIME WORKER,24,WORK,1689525
