PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,18,OTHER MAINTENANCE,11816
CHILD TOO YOUNG FOR SCHOOL,18,SCHOOL,187207
CHILD TOO YOUNG FOR SCHOOL,18,SHOPPING,7570
CHILD TOO YOUNG FOR SCHOOL,18,SOCIAL,7150
CHILD TOO YOUNG FOR SCHOOL,19,EATOUT,2438
CHILD TOO YOUNG FOR SCHOOL,19,ESCORT,8860
CHILD TOO YOUNG FOR SCHOOL,19,HOME,222411
CHILD TOO YOUNG FOR SCHOOL,19,OTHER DISCRETIONARY,11495
CHILD TOO YOUNG FOR SCHOOL,19,OTHER MAINTENANCE,11597
CHILD TOO YOUNG FOR SCHOOL,19,SCHOOL,186830
CHILD TOO YOUNG FOR SCHOOL,19,SHOPPING,7769
CHILD TOO YOUNG FOR SCHOOL,19,SOCIAL,7446
CHILD TOO YOUNG FOR SCHOOL,20,EATOUT,2842
CHILD TOO YOUNG FOR SCHOOL,20,ESCORT,9107
CHILD TOO YOUNG FOR SCHOOL,20,HOME,222948
CHILD TOO YOUNG FOR SCHOOL,20,OTHER DISCRETIONARY,10968
CHILD TOO YOUNG FOR SCHOOL,20,OTHER MAINTENANCE,11095
CHILD TOO YOUNG FOR SCHOOL,20,SCHOOL,186242
CHILD TOO YOUNG FOR SCHOOL,20,SHOPPING,7593
CHILD TOO YOUNG FOR SCHOOL,20,SOCIAL,7695
CHILD TOO YOUNG FOR SCHOOL,21,EATOUT,2826
CHILD TOO YOUNG FOR SCHOOL,21,ESCORT,9660
CHILD TOO YOUNG FOR SCHOOL,21,HOME,224508
CHILD TOO YOUNG FOR SCHOOL,21,OTHER DISCRETIONARY,10578
CHILD TOO YOUNG FOR SCHOOL,21,OTHER MAINTENANCE,11000
CHILD TOO YOUNG FOR SCHOOL,21,SCHOOL,185343
CHILD TOO YOUNG FOR SCHOOL,21,SHOPPING,7438
CHILD TOO YOUNG FOR SCHOOL,21,SOCIAL,7931
CHILD TOO YOUNG FOR SCHOOL,22,EATOUT,2413
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,11099
CHILD TOO YOUNG FOR SCHOOL,22,HOME,225660
CHILD TOO YOUNG FOR SCHOOL,22,OTHER DISCRETIONARY,10267
CHILD TOO YOUNG FOR SCHOOL,22,OTHER MAINTENANCE,10982
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,184097
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,7451
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,8149
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2262
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,16193
CHILD TOO YOUNG FOR SCHOOL,23,HOME,226822
CHILD TOO YOUNG FOR SCHOOL,23,OTHER DISCRETIONARY,10177
CHILD TOO YOUNG FOR SCHOOL,23,OTHER MAINTENANCE,11437
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,182166
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,7988
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,8488
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2149
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,22848
CHILD TOO YOUNG FOR SCHOOL,24,HOME,232763
CHILD TOO YOUNG FOR SCHOOL,24,OTHER DISCRETIONARY,10413
CHILD TOO YOUNG FOR SCHOOL,24,OTHER MAINTENANCE,11772
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,178483
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,8809
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,8966
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2190
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,21458
CHILD TOO YOUNG FOR SCHOOL,25,HOME,251161
CHILD TOO YOUNG FOR SCHOOL,25,OTHER DISCRETIONARY,10795
CHILD TOO YOUNG FOR SCHOOL,25,OTHER MAINTENANCE,11594
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,158041
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,9023
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,9383
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2457
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,21534
CHILD TOO YOUNG FOR SCHOOL,26,HOME,271533
CHILD TOO YOUNG FOR SCHOOL,26,OTHER DISCRETIONARY,11311
CHILD TOO YOUNG FOR SCHOOL,26,OTHER MAINTENANCE,12138
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,140025
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,9566
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,9935
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,2692
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,19225
CHILD TOO YOUNG FOR SCHOOL,27,HOME,297738
CHILD TOO YOUNG FOR SCHOOL,27,OTHER DISCRETIONARY,11794
CHILD TOO YOUNG FOR SCHOOL,27,OTHER MAINTENANCE,12351
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,113730
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,9699
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,10031
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,2759
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,16479
CHILD TOO YOUNG FOR SCHOOL,28,HOME,325973
CHILD TOO YOUNG FOR SCHOOL,28,OTHER DISCRETIONARY,12021
CHILD TOO YOUNG FOR SCHOOL,28,OTHER MAINTENANCE,12054
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,85187
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,9453
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,9670
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,3030
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,12850
CHILD TOO YOUNG FOR SCHOOL,29,HOME,345207
CHILD TOO YOUNG FOR SCHOOL,29,OTHER DISCRETIONARY,15123
CHILD TOO YOUNG FOR SCHOOL,29,OTHER MAINTENANCE,11340
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,64466
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,9253
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,9858
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,3787
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,10893
CHILD TOO YOUNG FOR SCHOOL,30,HOME,352074
CHILD TOO YOUNG FOR SCHOOL,30,OTHER DISCRETIONARY,19397
CHILD TOO YOUNG FOR SCHOOL,30,OTHER MAINTENANCE,10927
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,54216
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,10055
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,10011
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,4896
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,9256
CHILD TOO YOUNG FOR SCHOOL,31,HOME,357606
CHILD TOO YOUNG FOR SCHOOL,31,OTHER DISCRETIONARY,24293
CHILD TOO YOUNG FOR SCHOOL,31,OTHER MAINTENANCE,10233
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,45368
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,10436
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,10463
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,5955
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,8234
CHILD TOO YOUNG FOR SCHOOL,32,HOME,362693
CHILD TOO YOUNG FOR SCHOOL,32,OTHER DISCRETIONARY,29143
CHILD TOO YOUNG FOR SCHOOL,32,OTHER MAINTENANCE,11310
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,35703
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,10633
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,10840
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,7001
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,8295
CHILD TOO YOUNG FOR SCHOOL,33,HOME,363760
CHILD TOO YOUNG FOR SCHOOL,33,OTHER DISCRETIONARY,31421
CHILD TOO YOUNG FOR SCHOOL,33,OTHER MAINTENANCE,11839
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,27341
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,10897
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,11254
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,7280
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,7449
CHILD TOO YOUNG FOR SCHOOL,34,HOME,368938
CHILD TOO YOUNG FOR SCHOOL,34,OTHER DISCRETIONARY,30601
CHILD TOO YOUNG FOR SCHOOL,34,OTHER MAINTENANCE,10838
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,20373
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,10345
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,10670
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,6525
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,6440
CHILD TOO YOUNG FOR SCHOOL,35,HOME,378085
CHILD TOO YOUNG FOR SCHOOL,35,OTHER DISCRETIONARY,26761
CHILD TOO YOUNG FOR SCHOOL,35,OTHER MAINTENANCE,9547
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,14884
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,9404
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,9915
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,5174
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,5254
CHILD TOO YOUNG FOR SCHOOL,36,HOME,389947
CHILD TOO YOUNG FOR SCHOOL,36,OTHER DISCRETIONARY,21414
CHILD TOO YOUNG FOR SCHOOL,36,OTHER MAINTENANCE,8002
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,10921
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,7917
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,8858
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,4061
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,3807
CHILD TOO YOUNG FOR SCHOOL,37,HOME,403132
CHILD TOO YOUNG FOR SCHOOL,37,OTHER DISCRETIONARY,15064
CHILD TOO YOUNG FOR SCHOOL,37,OTHER MAINTENANCE,5811
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,8043
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,5794
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,7799
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3108
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,2890
CHILD TOO YOUNG FOR SCHOOL,38,HOME,413996
CHILD TOO YOUNG FOR SCHOOL,38,OTHER DISCRETIONARY,10581
CHILD TOO YOUNG FOR SCHOOL,38,OTHER MAINTENANCE,4532
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,6169
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,3618
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,6750
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2096
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2097
CHILD TOO YOUNG FOR SCHOOL,39,HOME,421988
CHILD TOO YOUNG FOR SCHOOL,39,OTHER DISCRETIONARY,7293
CHILD TOO YOUNG FOR SCHOOL,39,OTHER MAINTENANCE,3247
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,4889
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,2682
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,5251
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1336
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1474
CHILD TOO YOUNG FOR SCHOOL,40,HOME,428933
CHILD TOO YOUNG FOR SCHOOL,40,OTHER DISCRETIONARY,4444
CHILD TOO YOUNG FOR SCHOOL,40,OTHER MAINTENANCE,2391
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,4017
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,1760
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,3751
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,730
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1092
CHILD TOO YOUNG FOR SCHOOL,41,HOME,433476
CHILD TOO YOUNG FOR SCHOOL,41,OTHER DISCRETIONARY,2942
CHILD TOO YOUNG FOR SCHOOL,41,OTHER MAINTENANCE,1735
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,3388
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1106
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,2809
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,591
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,916
CHILD TOO YOUNG FOR SCHOOL,42,HOME,436343
CHILD TOO YOUNG FOR SCHOOL,42,OTHER DISCRETIONARY,1758
CHILD TOO YOUNG FOR SCHOOL,42,OTHER MAINTENANCE,1496
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,2927
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,844
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2024
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,416
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,820
CHILD TOO YOUNG FOR SCHOOL,43,HOME,438259
CHILD TOO YOUNG FOR SCHOOL,43,OTHER DISCRETIONARY,1033
CHILD TOO YOUNG FOR SCHOOL,43,OTHER MAINTENANCE,1247
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,2619
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,717
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1447
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,309
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,727
CHILD TOO YOUNG FOR SCHOOL,44,HOME,439570
CHILD TOO YOUNG FOR SCHOOL,44,OTHER DISCRETIONARY,724
CHILD TOO YOUNG FOR SCHOOL,44,OTHER MAINTENANCE,989
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,2361
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,650
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1064
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,183
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,682
CHILD TOO YOUNG FOR SCHOOL,45,HOME,440784
CHILD TOO YOUNG FOR SCHOOL,45,OTHER DISCRETIONARY,388
CHILD TOO YOUNG FOR SCHOOL,45,OTHER MAINTENANCE,841
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,2055
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,496
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,777
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,167
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,593
CHILD TOO YOUNG FOR SCHOOL,46,HOME,441869
CHILD TOO YOUNG FOR SCHOOL,46,OTHER DISCRETIONARY,229
CHILD TOO YOUNG FOR SCHOOL,46,OTHER MAINTENANCE,678
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1678
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,418
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,457
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,136
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,445
CHILD TOO YOUNG FOR SCHOOL,47,HOME,443000
CHILD TOO YOUNG FOR SCHOOL,47,OTHER DISCRETIONARY,100
CHILD TOO YOUNG FOR SCHOOL,47,OTHER MAINTENANCE,426
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,1217
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,244
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,323
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,76
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,252
CHILD TOO YOUNG FOR SCHOOL,48,HOME,444094
CHILD TOO YOUNG FOR SCHOOL,48,OTHER DISCRETIONARY,74
CHILD TOO YOUNG FOR SCHOOL,48,OTHER MAINTENANCE,219
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,639
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,115
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,191
FULL-TIME WORKER,1,WORK SUB-TOUR,94
FULL-TIME WORKER,1,EATOUT,192
FULL-TIME WORKER,1,ESCORT,1086
FULL-TIME WORKER,1,HOME,2408009
FULL-TIME WORKER,1,OTHER DISCRETIONARY,305
FULL-TIME WORKER,1,OTHER MAINTENANCE,1315
FULL-TIME WORKER,1,SHOPPING,637
FULL-TIME WORKER,1,SOCIAL,143
FULL-TIME WORKER,1,WORK,4499
FULL-TIME WORKER,2,WORK SUB-TOUR,310
FULL-TIME WORKER,2,EATOUT,487
FULL-TIME WORKER,2,ESCORT,2477
FULL-TIME WORKER,2,HOME,2400656
FULL-TIME WORKER,2,OTHER DISCRETIONARY,606
FULL-TIME WORKER,2,OTHER MAINTENANCE,2881
FULL-TIME WORKER,2,SHOPPING,1435
FULL-TIME WORKER,2,SOCIAL,333
FULL-TIME WORKER,2,WORK,11865
FULL-TIME WORKER,3,WORK SUB-TOUR,651
FULL-TIME WORKER,3,EATOUT,893
FULL-TIME WORKER,3,ESCORT,4072
FULL-TIME WORKER,3,HOME,2390672
FULL-TIME WORKER,3,OTHER DISCRETIONARY,1048
FULL-TIME WORKER,3,OTHER MAINTENANCE,4594
FULL-TIME WORKER,3,SHOPPING,2287
FULL-TIME WORKER,3,SOCIAL,591
FULL-TIME WORKER,3,WORK,24082
FULL-TIME WORKER,4,WORK SUB-TOUR,1112
FULL-TIME WORKER,4,EATOUT,3086
FULL-TIME WORKER,4,ESCORT,6498
FULL-TIME WORKER,4,HOME,2375633
FULL-TIME WORKER,4,OTHER DISCRETIONARY,2010
FULL-TIME WORKER,4,OTHER MAINTENANCE,7519
FULL-TIME WORKER,4,SHOPPING,3507
FULL-TIME WORKER,4,SOCIAL,1068
FULL-TIME WORKER,4,WORK,45940
FULL-TIME WORKER,5,WORK SUB-TOUR,1700
FULL-TIME WORKER,5,EATOUT,4862
FULL-TIME WORKER,5,ESCORT,8269
FULL-TIME WORKER,5,HOME,2348043
FULL-TIME WORKER,5,OTHER DISCRETIONARY,5227
FULL-TIME WORKER,5,OTHER MAINTENANCE,10113
FULL-TIME WORKER,5,SHOPPING,4195
FULL-TIME WORKER,5,SOCIAL,1466
FULL-TIME WORKER,5,WORK,94331
FULL-TIME WORKER,6,WORK SUB-TOUR,2410
FULL-TIME WORKER,6,EATOUT,6480
FULL-TIME WORKER,6,ESCORT,11997
FULL-TIME WORKER,6,HOME,2295700
FULL-TIME WORKER,6,OTHER DISCRETIONARY,8087
FULL-TIME WORKER,6,OTHER MAINTENANCE,14505
FULL-TIME WORKER,6,SHOPPING,5667
FULL-TIME WORKER,6,SOCIAL,1886
FULL-TIME WORKER,6,WORK,187437
FULL-TIME WORKER,7,WORK SUB-TOUR,3017
FULL-TIME WORKER,7,EATOUT,7795
FULL-TIME WORKER,7,ESCORT,19164
FULL-TIME WORKER,7,HOME,2197483
FULL-TIME WORKER,7,OTHER DISCRETIONARY,10634
FULL-TIME WORKER,7,OTHER MAINTENANCE,21537
FULL-TIME WORKER,7,SHOPPING,8341
FULL-TIME WORKER,7,SOCIAL,2477
FULL-TIME WORKER,7,WORK,336505
FULL-TIME WORKER,8,WORK SUB-TOUR,4061
FULL-TIME WORKER,8,EATOUT,9262
FULL-TIME WORKER,8,ESCORT,32514
FULL-TIME WORKER,8,HOME,2045966
FULL-TIME WORKER,8,OTHER DISCRETIONARY,12882
FULL-TIME WORKER,8,OTHER MAINTENANCE,30072
FULL-TIME WORKER,8,SHOPPING,12377
FULL-TIME WORKER,8,SOCIAL,3108
FULL-TIME WORKER,8,WORK,558954
FULL-TIME WORKER,9,WORK SUB-TOUR,5938
FULL-TIME WORKER,9,EATOUT,11140
FULL-TIME WORKER,9,ESCORT,57922
FULL-TIME WORKER,9,HOME,1822065
FULL-TIME WORKER,9,OTHER DISCRETIONARY,16093
FULL-TIME WORKER,9,OTHER MAINTENANCE,39833
FULL-TIME WORKER,9,SHOPPING,18232
FULL-TIME WORKER,9,SOCIAL,4498
FULL-TIME WORKER,9,WORK,842074
FULL-TIME WORKER,10,WORK SUB-TOUR,8404
FULL-TIME WORKER,10,EATOUT,15767
FULL-TIME WORKER,10,ESCORT,93829
FULL-TIME WORKER,10,HOME,1520338
FULL-TIME WORKER,10,OTHER DISCRETIONARY,19801
FULL-TIME WORKER,10,OTHER MAINTENANCE,58362
FULL-TIME WORKER,10,SHOPPING,29605
FULL-TIME WORKER,10,SOCIAL,5877
FULL-TIME WORKER,10,WORK,1073348
FULL-TIME WORKER,11,WORK SUB-TOUR,11704
FULL-TIME WORKER,11,EATOUT,18480
FULL-TIME WORKER,11,ESCORT,93530
FULL-TIME WORKER,11,HOME,1242510
FULL-TIME WORKER,11,OTHER DISCRETIONARY,24145
FULL-TIME WORKER,11,OTHER MAINTENANCE,69326
FULL-TIME WORKER,11,SHOPPING,37109
FULL-TIME WORKER,11,SOCIAL,6639
FULL-TIME WORKER,11,WORK,1261561
FULL-TIME WORKER,12,WORK SUB-TOUR,16356
FULL-TIME WORKER,12,EATOUT,18597
FULL-TIME WORKER,12,ESCORT,72541
FULL-TIME WORKER,12,HOME,1043055
FULL-TIME WORKER,12,OTHER DISCRETIONARY,28174
FULL-TIME WORKER,12,OTHER MAINTENANCE,67672
FULL-TIME WORKER,12,SHOPPING,37405
FULL-TIME WORKER,12,SOCIAL,7020
FULL-TIME WORKER,12,WORK,1395293
FULL-TIME WORKER,13,WORK SUB-TOUR,22380
FULL-TIME WORKER,13,EATOUT,19533
FULL-TIME WORKER,13,ESCORT,48859
FULL-TIME WORKER,13,HOME,903645
FULL-TIME WORKER,13,OTHER DISCRETIONARY,32770
FULL-TIME WORKER,13,OTHER MAINTENANCE,62269
FULL-TIME WORKER,13,SHOPPING,37999
FULL-TIME WORKER,13,SOCIAL,9143
FULL-TIME WORKER,13,WORK,1486848
FULL-TIME WORKER,14,WORK SUB-TOUR,31286
FULL-TIME WORKER,14,EATOUT,19204
FULL-TIME WORKER,14,ESCORT,34062
FULL-TIME WORKER,14,HOME,808493
FULL-TIME WORKER,14,OTHER DISCRETIONARY,35943
FULL-TIME WORKER,14,OTHER MAINTENANCE,57244
FULL-TIME WORKER,14,SHOPPING,37505
FULL-TIME WORKER,14,SOCIAL,10634
FULL-TIME WORKER,14,WORK,1538856
FULL-TIME WORKER,15,WORK SUB-TOUR,45956
FULL-TIME WORKER,15,EATOUT,18619
FULL-TIME WORKER,15,ESCORT,27209
FULL-TIME WORKER,15,HOME,754196
FULL-TIME WORKER,15,OTHER DISCRETIONARY,37523
FULL-TIME WORKER,15,OTHER MAINTENANCE,57567
FULL-TIME WORKER,15,SHOPPING,39921
FULL-TIME WORKER,15,SOCIAL,11762
FULL-TIME WORKER,15,WORK,1572734
FULL-TIME WORKER,16,WORK SUB-TOUR,69929
FULL-TIME WORKER,16,EATOUT,18295
FULL-TIME WORKER,16,ESCORT,23910
FULL-TIME WORKER,16,HOME,710939
FULL-TIME WORKER,16,OTHER DISCRETIONARY,36723
FULL-TIME WORKER,16,OTHER MAINTENANCE,56286
FULL-TIME WORKER,16,SHOPPING,41547
FULL-TIME WORKER,16,SOCIAL,12300
FULL-TIME WORKER,16,WORK,1595246
FULL-TIME WORKER,17,WORK SUB-TOUR,124664
FULL-TIME WORKER,17,EATOUT,20751
FULL-TIME WORKER,17,ESCORT,22718
FULL-TIME WORKER,17,HOME,684223
FULL-TIME WORKER,17,OTHER DISCRETIONARY,35363
FULL-TIME WORKER,17,OTHER MAINTENANCE,56389
FULL-TIME WORKER,17,SHOPPING,43209
FULL-TIME WORKER,17,SOCIAL,13133
FULL-TIME WORKER,17,WORK,1610662
FULL-TIME WORKER,18,WORK SUB-TOUR,255033
FULL-TIME WORKER,18,EATOUT,27571
FULL-TIME WORKER,18,ESCORT,23091
FULL-TIME WORKER,18,HOME,664005
FULL-TIME WORKER,18,OTHER DISCRETIONARY,34031
FULL-TIME WORKER,18,OTHER MAINTENANCE,58470
FULL-TIME WORKER,18,SHOPPING,46228
FULL-TIME WORKER,18,SOCIAL,14260
FULL-TIME WORKER,18,WORK,1613357
FULL-TIME WORKER,19,WORK SUB-TOUR,373424
FULL-TIME WORKER,19,EATOUT,34492
FULL-TIME WORKER,19,ESCORT,24115
FULL-TIME WORKER,19,HOME,650120
FULL-TIME WORKER,19,OTHER DISCRETIONARY,32395
FULL-TIME WORKER,19,OTHER MAINTENANCE,61472
FULL-TIME WORKER,19,SHOPPING,48682
FULL-TIME WORKER,19,SOCIAL,15047
FULL-TIME WORKER,19,WORK,1548108
FULL-TIME WORKER,20,WORK SUB-TOUR,404620
FULL-TIME WORKER,20,EATOUT,38809
FULL-TIME WORKER,20,ESCORT,25284
FULL-TIME WORKER,20,HOME,642233
FULL-TIME WORKER,20,OTHER DISCRETIONARY,30361
FULL-TIME WORKER,20,OTHER MAINTENANCE,64024
FULL-TIME WORKER,20,SHOPPING,49656
FULL-TIME WORKER,20,SOCIAL,15719
FULL-TIME WORKER,20,WORK,1534385
FULL-TIME WORKER,21,WORK SUB-TOUR,310898
FULL-TIME WORKER,21,EATOUT,36023
FULL-TIME WORKER,21,ESCORT,25619
FULL-TIME WORKER,21,HOME,640990
FULL-TIME WORKER,21,OTHER DISCRETIONARY,28578
FULL-TIME WORKER,21,OTHER MAINTENANCE,63219
FULL-TIME WORKER,21,SHOPPING,46653
FULL-TIME WORKER,21,SOCIAL,15873
FULL-TIME WORKER,21,WORK,1580427
FULL-TIME WORKER,22,WORK SUB-TOUR,202590
FULL-TIME WORKER,22,EATOUT,31013
FULL-TIME WORKER,22,ESCORT,26427
FULL-TIME WORKER,22,HOME,642332
FULL-TIME WORKER,22,OTHER DISCRETIONARY,27574
FULL-TIME WORKER,22,OTHER MAINTENANCE,60371
FULL-TIME WORKER,22,SHOPPING,44880
FULL-TIME WORKER,22,SOCIAL,16114
FULL-TIME WORKER,22,WORK,1620874
FULL-TIME WORKER,23,WORK SUB-TOUR,136002
FULL-TIME WORKER,23,EATOUT,28246
FULL-TIME WORKER,23,ESCORT,31497
FULL-TIME WORKER,23,HOME,649170
FULL-TIME WORKER,23,OTHER DISCRETIONARY,27488
FULL-TIME WORKER,23,OTHER MAINTENANCE,60611
FULL-TIME WORKER,23,SHOPPING,46019
FULL-TIME WORKER,23,SOCIAL,16799
FULL-TIME WORKER,23,WORK,1632711
FULL-TIME WORKER,24,WORK SUB-TOUR,89459
FULL-TIME WORKER,24,EATOUT,26831
FULL-TIME WORKER,24,ESCORT,37965
FULL-TIME WORKER,24,HOME,666117
FULL-TIME WORKER,24,OTHER DISCRETIONARY,28048
FULL-TIME WORKER,24,OTHER MAINTENANCE,61166
FULL-TIME WORKER,24,SHOPPING,48870
FULL-TIME WORKER,24,SOCIAL,17692
FULL-TIME WORKER,24,WORK,1619710
