PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,12815
CHILD TOO YOUNG FOR SCHOOL,22,HOME,264185
CHILD TOO YOUNG FOR SCHOOL,22,OTHDISCR,12238
CHILD TOO YOUNG FOR SCHOOL,22,OTHMAINT,13076
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,212797
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,8676
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,9296
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2666
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,19016
CHILD TOO YOUNG FOR SCHOOL,23,HOME,265440
CHILD TOO YOUNG FOR SCHOOL,23,OTHDISCR,12151
CHILD TOO YOUNG FOR SCHOOL,23,OTHMAINT,13583
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,210619
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,9296
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,9748
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2554
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,26708
CHILD TOO YOUNG FOR SCHOOL,24,HOME,271784
CHILD TOO YOUNG FOR SCHOOL,24,OTHDISCR,12380
CHILD TOO YOUNG FOR SCHOOL,24,OTHMAINT,14141
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,206357
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,10087
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,10368
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2664
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,25140
CHILD TOO YOUNG FOR SCHOOL,25,HOME,292658
CHILD TOO YOUNG FOR SCHOOL,25,OTHDISCR,12640
CHILD TOO YOUNG FOR SCHOOL,25,OTHMAINT,13831
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,183440
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,10474
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,10642
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2898
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,24995
CHILD TOO YOUNG FOR SCHOOL,26,HOME,316520
CHILD TOO YOUNG FOR SCHOOL,26,OTHDISCR,13295
CHILD TOO YOUNG FOR SCHOOL,26,OTHMAINT,14430
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,162848
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,11019
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,11355
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,3099
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,22317
CHILD TOO YOUNG FOR SCHOOL,27,HOME,346497
CHILD TOO YOUNG FOR SCHOOL,27,OTHDISCR,13991
CHILD TOO YOUNG FOR SCHOOL,27,OTHMAINT,14599
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,132524
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,11385
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,11644
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,3172
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,18870
CHILD TOO YOUNG FOR SCHOOL,28,HOME,379160
CHILD TOO YOUNG FOR SCHOOL,28,OTHDISCR,14341
CHILD TOO YOUNG FOR SCHOOL,28,OTHMAINT,14057
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,99346
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,11000
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,11106
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,3521
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,15066
CHILD TOO YOUNG FOR SCHOOL,29,HOME,401661
CHILD TOO YOUNG FOR SCHOOL,29,OTHDISCR,18074
CHILD TOO YOUNG FOR SCHOOL,29,OTHMAINT,13277
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,75116
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,10997
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,11266
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,4395
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,12594
CHILD TOO YOUNG FOR SCHOOL,30,HOME,409239
CHILD TOO YOUNG FOR SCHOOL,30,OTHDISCR,23026
CHILD TOO YOUNG FOR SCHOOL,30,OTHMAINT,13205
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,63262
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,11840
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,11548
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,5789
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,10527
CHILD TOO YOUNG FOR SCHOOL,31,HOME,415843
CHILD TOO YOUNG FOR SCHOOL,31,OTHDISCR,28836
CHILD TOO YOUNG FOR SCHOOL,31,OTHMAINT,12076
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,53063
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,12104
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,12209
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,6984
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,9572
CHILD TOO YOUNG FOR SCHOOL,32,HOME,421655
CHILD TOO YOUNG FOR SCHOOL,32,OTHDISCR,34566
CHILD TOO YOUNG FOR SCHOOL,32,OTHMAINT,13524
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,41880
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,12222
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,12765
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,8354
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,9535
CHILD TOO YOUNG FOR SCHOOL,33,HOME,422403
CHILD TOO YOUNG FOR SCHOOL,33,OTHDISCR,37192
CHILD TOO YOUNG FOR SCHOOL,33,OTHMAINT,13979
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,32206
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,12946
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,13158
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,8777
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,8688
CHILD TOO YOUNG FOR SCHOOL,34,HOME,427955
CHILD TOO YOUNG FOR SCHOOL,34,OTHDISCR,36028
CHILD TOO YOUNG FOR SCHOOL,34,OTHMAINT,13142
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,24232
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,12145
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,12516
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,8007
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,7611
CHILD TOO YOUNG FOR SCHOOL,35,HOME,438388
CHILD TOO YOUNG FOR SCHOOL,35,OTHDISCR,31483
CHILD TOO YOUNG FOR SCHOOL,35,OTHMAINT,11777
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,17875
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,11158
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,11609
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,6329
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,6191
CHILD TOO YOUNG FOR SCHOOL,36,HOME,453250
CHILD TOO YOUNG FOR SCHOOL,36,OTHDISCR,24858
CHILD TOO YOUNG FOR SCHOOL,36,OTHMAINT,9623
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,13075
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,9311
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,10345
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,4775
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,4580
CHILD TOO YOUNG FOR SCHOOL,37,HOME,468864
CHILD TOO YOUNG FOR SCHOOL,37,OTHDISCR,17337
CHILD TOO YOUNG FOR SCHOOL,37,OTHMAINT,6966
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,9728
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,6766
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,9191
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3545
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,3382
CHILD TOO YOUNG FOR SCHOOL,38,HOME,481866
CHILD TOO YOUNG FOR SCHOOL,38,OTHDISCR,12405
CHILD TOO YOUNG FOR SCHOOL,38,OTHMAINT,5308
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,7387
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,4544
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,7929
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2448
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2505
CHILD TOO YOUNG FOR SCHOOL,39,HOME,491057
CHILD TOO YOUNG FOR SCHOOL,39,OTHDISCR,8456
CHILD TOO YOUNG FOR SCHOOL,39,OTHMAINT,3733
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,5875
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,3291
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,6108
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1524
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1788
CHILD TOO YOUNG FOR SCHOOL,40,HOME,499035
CHILD TOO YOUNG FOR SCHOOL,40,OTHDISCR,5142
CHILD TOO YOUNG FOR SCHOOL,40,OTHMAINT,2834
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,4871
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,2149
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,4359
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,862
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1247
CHILD TOO YOUNG FOR SCHOOL,41,HOME,504308
CHILD TOO YOUNG FOR SCHOOL,41,OTHDISCR,3417
CHILD TOO YOUNG FOR SCHOOL,41,OTHMAINT,2187
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,4163
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1368
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,3247
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,687
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,1055
CHILD TOO YOUNG FOR SCHOOL,42,HOME,507780
CHILD TOO YOUNG FOR SCHOOL,42,OTHDISCR,2069
CHILD TOO YOUNG FOR SCHOOL,42,OTHMAINT,1865
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,3616
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,967
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2330
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,511
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,926
CHILD TOO YOUNG FOR SCHOOL,43,HOME,510118
CHILD TOO YOUNG FOR SCHOOL,43,OTHDISCR,1230
CHILD TOO YOUNG FOR SCHOOL,43,OTHMAINT,1522
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,3211
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,821
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1638
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,366
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,834
CHILD TOO YOUNG FOR SCHOOL,44,HOME,511697
CHILD TOO YOUNG FOR SCHOOL,44,OTHDISCR,850
CHILD TOO YOUNG FOR SCHOOL,44,OTHMAINT,1225
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,2877
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,768
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1234
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,234
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,765
CHILD TOO YOUNG FOR SCHOOL,45,HOME,512959
CHILD TOO YOUNG FOR SCHOOL,45,OTHDISCR,523
CHILD TOO YOUNG FOR SCHOOL,45,OTHMAINT,1038
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,2482
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,645
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,950
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,183
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,676
CHILD TOO YOUNG FOR SCHOOL,46,HOME,514358
CHILD TOO YOUNG FOR SCHOOL,46,OTHDISCR,319
CHILD TOO YOUNG FOR SCHOOL,46,OTHMAINT,775
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1982
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,473
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,588
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,147
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,535
CHILD TOO YOUNG FOR SCHOOL,47,HOME,515698
CHILD TOO YOUNG FOR SCHOOL,47,OTHDISCR,146
CHILD TOO YOUNG FOR SCHOOL,47,OTHMAINT,503
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,1458
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,274
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,409
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,84
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,296
CHILD TOO YOUNG FOR SCHOOL,48,HOME,516925
CHILD TOO YOUNG FOR SCHOOL,48,OTHDISCR,96
CHILD TOO YOUNG FOR SCHOOL,48,OTHMAINT,264
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,825
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,130
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,256
FULL-TIME WORKER,1,ATWORK,155
FULL-TIME WORKER,1,EATOUT,268
FULL-TIME WORKER,1,ESCORT,1379
FULL-TIME WORKER,1,HOME,2817054
FULL-TIME WORKER,1,OTHDISCR,390
FULL-TIME WORKER,1,OTHMAINT,1652
FULL-TIME WORKER,1,SHOPPING,771
FULL-TIME WORKER,1,SOCIAL,185
FULL-TIME WORKER,1,WORK,5940
FULL-TIME WORKER,2,ATWORK,458
FULL-TIME WORKER,2,EATOUT,646
FULL-TIME WORKER,2,ESCORT,3086
FULL-TIME WORKER,2,HOME,2807518
FULL-TIME WORKER,2,OTHDISCR,751
FULL-TIME WORKER,2,OTHMAINT,3590
FULL-TIME WORKER,2,SHOPPING,1773
FULL-TIME WORKER,2,SOCIAL,409
FULL-TIME WORKER,2,WORK,15318
FULL-TIME WORKER,3,ATWORK,866
FULL-TIME WORKER,3,EATOUT,1177
FULL-TIME WORKER,3,ESCORT,4956
FULL-TIME WORKER,3,HOME,2794605
FULL-TIME WORKER,3,OTHDISCR,1279
FULL-TIME WORKER,3,OTHMAINT,5749
FULL-TIME WORKER,3,SHOPPING,2889
FULL-TIME WORKER,3,SOCIAL,673
FULL-TIME WORKER,3,WORK,30930
FULL-TIME WORKER,4,ATWORK,1444
FULL-TIME WORKER,4,EATOUT,3724
FULL-TIME WORKER,4,ESCORT,8048
FULL-TIME WORKER,4,HOME,2775543
FULL-TIME WORKER,4,OTHDISCR,2400
FULL-TIME WORKER,4,OTHMAINT,9070
FULL-TIME WORKER,4,SHOPPING,4162
FULL-TIME WORKER,4,SOCIAL,1194
FULL-TIME WORKER,4,WORK,58669
FULL-TIME WORKER,5,ATWORK,2230
FULL-TIME WORKER,5,EATOUT,5792
FULL-TIME WORKER,5,ESCORT,10007
FULL-TIME WORKER,5,HOME,2741203
FULL-TIME WORKER,5,OTHDISCR,6085
FULL-TIME WORKER,5,OTHMAINT,12273
FULL-TIME WORKER,5,SHOPPING,4959
FULL-TIME WORKER,5,SOCIAL,1646
FULL-TIME WORKER,5,WORK,117988
FULL-TIME WORKER,6,ATWORK,3016
FULL-TIME WORKER,6,EATOUT,7664
FULL-TIME WORKER,6,ESCORT,14529
FULL-TIME WORKER,6,HOME,2677729
FULL-TIME WORKER,6,OTHDISCR,9415
FULL-TIME WORKER,6,OTHMAINT,17381
FULL-TIME WORKER,6,SHOPPING,6601
FULL-TIME WORKER,6,SOCIAL,2217
FULL-TIME WORKER,6,WORK,230471
FULL-TIME WORKER,7,ATWORK,3704
FULL-TIME WORKER,7,EATOUT,8992
FULL-TIME WORKER,7,ESCORT,22877
FULL-TIME WORKER,7,HOME,2559252
FULL-TIME WORKER,7,OTHDISCR,12262
FULL-TIME WORKER,7,OTHMAINT,24984
FULL-TIME WORKER,7,SHOPPING,9679
FULL-TIME WORKER,7,SOCIAL,2789
FULL-TIME WORKER,7,WORK,407912
FULL-TIME WORKER,8,ATWORK,4958
FULL-TIME WORKER,8,EATOUT,10681
FULL-TIME WORKER,8,ESCORT,37166
FULL-TIME WORKER,8,HOME,2378723
FULL-TIME WORKER,8,OTHDISCR,14849
FULL-TIME WORKER,8,OTHMAINT,34991
FULL-TIME WORKER,8,SHOPPING,14353
FULL-TIME WORKER,8,SOCIAL,3541
FULL-TIME WORKER,8,WORK,667527
FULL-TIME WORKER,9,ATWORK,7108
FULL-TIME WORKER,9,EATOUT,12758
FULL-TIME WORKER,9,ESCORT,66203
FULL-TIME WORKER,9,HOME,2117839
FULL-TIME WORKER,9,OTHDISCR,18901
FULL-TIME WORKER,9,OTHMAINT,46254
FULL-TIME WORKER,9,SHOPPING,21432
FULL-TIME WORKER,9,SOCIAL,5112
FULL-TIME WORKER,9,WORK,993936
FULL-TIME WORKER,10,ATWORK,10123
FULL-TIME WORKER,10,EATOUT,18073
FULL-TIME WORKER,10,ESCORT,107062
FULL-TIME WORKER,10,HOME,1769452
FULL-TIME WORKER,10,OTHDISCR,23379
FULL-TIME WORKER,10,OTHMAINT,66840
FULL-TIME WORKER,10,SHOPPING,34117
FULL-TIME WORKER,10,SOCIAL,6645
FULL-TIME WORKER,10,WORK,1260645
FULL-TIME WORKER,11,ATWORK,14220
FULL-TIME WORKER,11,EATOUT,21370
FULL-TIME WORKER,11,ESCORT,106586
FULL-TIME WORKER,11,HOME,1450041
FULL-TIME WORKER,11,OTHDISCR,28232
FULL-TIME WORKER,11,OTHMAINT,79642
FULL-TIME WORKER,11,SHOPPING,43610
FULL-TIME WORKER,11,SOCIAL,7690
FULL-TIME WORKER,11,WORK,1476447
FULL-TIME WORKER,12,ATWORK,19421
FULL-TIME WORKER,12,EATOUT,21062
FULL-TIME WORKER,12,ESCORT,82145
FULL-TIME WORKER,12,HOME,1219559
FULL-TIME WORKER,12,OTHDISCR,32872
FULL-TIME WORKER,12,OTHMAINT,77756
FULL-TIME WORKER,12,SHOPPING,43874
FULL-TIME WORKER,12,SOCIAL,8263
FULL-TIME WORKER,12,WORK,1628496
FULL-TIME WORKER,13,ATWORK,26501
FULL-TIME WORKER,13,EATOUT,22320
FULL-TIME WORKER,13,ESCORT,55296
FULL-TIME WORKER,13,HOME,1061734
FULL-TIME WORKER,13,OTHDISCR,38382
FULL-TIME WORKER,13,OTHMAINT,72326
FULL-TIME WORKER,13,SHOPPING,44236
FULL-TIME WORKER,13,SOCIAL,10613
FULL-TIME WORKER,13,WORK,1733314
FULL-TIME WORKER,14,ATWORK,37001
FULL-TIME WORKER,14,EATOUT,22173
FULL-TIME WORKER,14,ESCORT,38555
FULL-TIME WORKER,14,HOME,952419
FULL-TIME WORKER,14,OTHDISCR,42087
FULL-TIME WORKER,14,OTHMAINT,66527
FULL-TIME WORKER,14,SHOPPING,43820
FULL-TIME WORKER,14,SOCIAL,12311
FULL-TIME WORKER,14,WORK,1792105
FULL-TIME WORKER,15,ATWORK,54026
FULL-TIME WORKER,15,EATOUT,21701
FULL-TIME WORKER,15,ESCORT,31194
FULL-TIME WORKER,15,HOME,890036
FULL-TIME WORKER,15,OTHDISCR,43647
FULL-TIME WORKER,15,OTHMAINT,67448
FULL-TIME WORKER,15,SHOPPING,47177
FULL-TIME WORKER,15,SOCIAL,13627
FULL-TIME WORKER,15,WORK,1830785
FULL-TIME WORKER,16,ATWORK,81845
FULL-TIME WORKER,16,EATOUT,21155
FULL-TIME WORKER,16,ESCORT,27594
FULL-TIME WORKER,16,HOME,839297
FULL-TIME WORKER,16,OTHDISCR,42751
FULL-TIME WORKER,16,OTHMAINT,66286
FULL-TIME WORKER,16,SHOPPING,49575
FULL-TIME WORKER,16,SOCIAL,14539
FULL-TIME WORKER,16,WORK,1856414
FULL-TIME WORKER,17,ATWORK,145979
FULL-TIME WORKER,17,EATOUT,24117
FULL-TIME WORKER,17,ESCORT,26527
FULL-TIME WORKER,17,HOME,808788
FULL-TIME WORKER,17,OTHDISCR,41359
FULL-TIME WORKER,17,OTHMAINT,66035
FULL-TIME WORKER,17,SHOPPING,51142
FULL-TIME WORKER,17,SOCIAL,15659
FULL-TIME WORKER,17,WORK,1874459
FULL-TIME WORKER,18,ATWORK,298794
FULL-TIME WORKER,18,EATOUT,32314
FULL-TIME WORKER,18,ESCORT,27046
FULL-TIME WORKER,18,HOME,785286
FULL-TIME WORKER,18,OTHDISCR,39910
FULL-TIME WORKER,18,OTHMAINT,68448
FULL-TIME WORKER,18,SHOPPING,54225
FULL-TIME WORKER,18,SOCIAL,16936
FULL-TIME WORKER,18,WORK,1877243
FULL-TIME WORKER,19,ATWORK,437788
FULL-TIME WORKER,19,EATOUT,40388
FULL-TIME WORKER,19,ESCORT,28234
FULL-TIME WORKER,19,HOME,769382
FULL-TIME WORKER,19,OTHDISCR,38137
FULL-TIME WORKER,19,OTHMAINT,71697
FULL-TIME WORKER,19,SHOPPING,57264
FULL-TIME WORKER,19,SOCIAL,17781
FULL-TIME WORKER,19,WORK,1799247
FULL-TIME WORKER,20,ATWORK,474610
FULL-TIME WORKER,20,EATOUT,45280
FULL-TIME WORKER,20,ESCORT,29472
FULL-TIME WORKER,20,HOME,760590
FULL-TIME WORKER,20,OTHDISCR,35837
FULL-TIME WORKER,20,OTHMAINT,74676
FULL-TIME WORKER,20,SHOPPING,58105
FULL-TIME WORKER,20,SOCIAL,18531
FULL-TIME WORKER,20,WORK,1782934
FULL-TIME WORKER,21,ATWORK,364548
FULL-TIME WORKER,21,EATOUT,41906
FULL-TIME WORKER,21,ESCORT,29603
FULL-TIME WORKER,21,HOME,758835
FULL-TIME WORKER,21,OTHDISCR,33670
FULL-TIME WORKER,21,OTHMAINT,73609
FULL-TIME WORKER,21,SHOPPING,55344
FULL-TIME WORKER,21,SOCIAL,18759
FULL-TIME WORKER,21,WORK,1837353
FULL-TIME WORKER,22,ATWORK,237504
FULL-TIME WORKER,22,EATOUT,35944
FULL-TIME WORKER,22,ESCORT,30483
FULL-TIME WORKER,22,HOME,760303
FULL-TIME WORKER,22,OTHDISCR,32274
FULL-TIME WORKER,22,OTHMAINT,70500
FULL-TIME WORKER,22,SHOPPING,53340
FULL-TIME WORKER,22,SOCIAL,18984
FULL-TIME WORKER,22,WORK,1885123
FULL-TIME WORKER,23,ATWORK,159267
FULL-TIME WORKER,23,EATOUT,33127
FULL-TIME WORKER,23,ESCORT,36180
FULL-TIME WORKER,23,HOME,768725
FULL-TIME WORKER,23,OTHDISCR,32230
FULL-TIME WORKER,23,OTHMAINT,70683
FULL-TIME WORKER,23,SHOPPING,54179
FULL-TIME WORKER,23,SOCIAL,19761
FULL-TIME WORKER,23,WORK,1899133
FULL-TIME WORKER,24,ATWORK,104678
FULL-TIME WORKER,24,EATOUT,31249
FULL-TIME WORKER,24,ESCORT,43137
FULL-TIME WORKER,24,HOME,788716
FULL-TIME WORKER,24,OTHDISCR,32866
FULL-TIME WORKER,24,OTHMAINT,71623
FULL-TIME WORKER,24,SHOPPING,57345
FULL-TIME WORKER,24,SOCIAL,20888
FULL-TIME WORKER,24,WORK,1884953
FULL-TIME WORKER,25,ATWORK,76866
FULL-TIME WORKER,25,EATOUT,32079
FULL-TIME WORKER,25,ESCORT,43342
FULL-TIME WORKER,25,HOME,829349
FULL-TIME WORKER,25,OTHDISCR,34544
FULL-TIME WORKER,25,OTHMAINT,73672
FULL-TIME WORKER,25,SHOPPING,62096
FULL-TIME WORKER,25,SOCIAL,22346
FULL-TIME WORKER,25,WORK,1854115
FULL-TIME WORKER,26,ATWORK,55290
FULL-TIME WORKER,26,EATOUT,34952
FULL-TIME WORKER,26,ESCORT,47480
FULL-TIME WORKER,26,HOME,893535
FULL-TIME WORKER,26,OTHDISCR,37582
FULL-TIME WORKER,26,OTHMAINT,79122
FULL-TIME WORKER,26,SHOPPING,67662
FULL-TIME WORKER,26,SOCIAL,23906
FULL-TIME WORKER,26,WORK,1798448
FULL-TIME WORKER,27,ATWORK,38485
FULL-TIME WORKER,27,EATOUT,39317
FULL-TIME WORKER,27,ESCORT,52189
FULL-TIME WORKER,27,HOME,980595
FULL-TIME WORKER,27,OTHDISCR,41929
FULL-TIME WORKER,27,OTHMAINT,85890
FULL-TIME WORKER,27,SHOPPING,74691
FULL-TIME WORKER,27,SOCIAL,25801
FULL-TIME WORKER,27,WORK,1716631
FULL-TIME WORKER,28,ATWORK,26427
FULL-TIME WORKER,28,EATOUT,44211
FULL-TIME WORKER,28,ESCORT,58651
FULL-TIME WORKER,28,HOME,1106418
FULL-TIME WORKER,28,OTHDISCR,47219
FULL-TIME WORKER,28,OTHMAINT,94833
FULL-TIME WORKER,28,SHOPPING,82916
FULL-TIME WORKER,28,SOCIAL,27739
FULL-TIME WORKER,28,WORK,1592729
FULL-TIME WORKER,29,ATWORK,18023
FULL-TIME WORKER,29,EATOUT,50564
FULL-TIME WORKER,29,ESCORT,64297
FULL-TIME WORKER,29,HOME,1272025
FULL-TIME WORKER,29,OTHDISCR,65092
FULL-TIME WORKER,29,OTHMAINT,104226
FULL-TIME WORKER,29,SHOPPING,94283
FULL-TIME WORKER,29,SOCIAL,31397
FULL-TIME WORKER,29,WORK,1425720
FULL-TIME WORKER,30,ATWORK,12304
FULL-TIME WORKER,30,EATOUT,58281
FULL-TIME WORKER,30,ESCORT,68529
FULL-TIME WORKER,30,HOME,1472917
FULL-TIME WORKER,30,OTHDISCR,87455
FULL-TIME WORKER,30,OTHMAINT,111545
FULL-TIME WORKER,30,SHOPPING,108408
FULL-TIME WORKER,30,SOCIAL,34302
FULL-TIME WORKER,30,WORK,1194599
FULL-TIME WORKER,31,ATWORK,8677
FULL-TIME WORKER,31,EATOUT,66351
FULL-TIME WORKER,31,ESCORT,68247
FULL-TIME WORKER,31,HOME,1690889
FULL-TIME WORKER,31,OTHDISCR,113446
FULL-TIME WORKER,31,OTHMAINT,108105
FULL-TIME WORKER,31,SHOPPING,113138
FULL-TIME WORKER,31,SOCIAL,37810
FULL-TIME WORKER,31,WORK,928612
FULL-TIME WORKER,32,ATWORK,6516
FULL-TIME WORKER,32,EATOUT,73207
FULL-TIME WORKER,32,ESCORT,62372
FULL-TIME WORKER,32,HOME,1881664
FULL-TIME WORKER,32,OTHDISCR,138629
FULL-TIME WORKER,32,OTHMAINT,108190
FULL-TIME WORKER,32,SHOPPING,109140
FULL-TIME WORKER,32,SOCIAL,40723
FULL-TIME WORKER,32,WORK,692745
FULL-TIME WORKER,33,ATWORK,5464
FULL-TIME WORKER,33,EATOUT,79592
