PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,18,OTHER MAINTENANCE,12151
CHILD TOO YOUNG FOR SCHOOL,18,SCHOOL,173951
CHILD TOO YOUNG FOR SCHOOL,18,SHOPPING,7971
CHILD TOO YOUNG FOR SCHOOL,18,SOCIAL,6860
CHILD TOO YOUNG FOR SCHOOL,19,EATOUT,2315
CHILD TOO YOUNG FOR SCHOOL,19,ESCORT,9278
CHILD TOO YOUNG FOR SCHOOL,19,HOME,233751
CHILD TOO YOUNG FOR SCHOOL,19,OTHER DISCRETIONARY,11764
CHILD TOO YOUNG FOR SCHOOL,19,OTHER MAINTENANCE,11982
CHILD TOO YOUNG FOR SCHOOL,19,SCHOOL,173521
CHILD TOO YOUNG FOR SCHOOL,19,SHOPPING,8084
CHILD TOO YOUNG FOR SCHOOL,19,SOCIAL,7173
CHILD TOO YOUNG FOR SCHOOL,20,EATOUT,2754
CHILD TOO YOUNG FOR SCHOOL,20,ESCORT,9648
CHILD TOO YOUNG FOR SCHOOL,20,HOME,234501
CHILD TOO YOUNG FOR SCHOOL,20,OTHER DISCRETIONARY,11226
CHILD TOO YOUNG FOR SCHOOL,20,OTHER MAINTENANCE,11485
CHILD TOO YOUNG FOR SCHOOL,20,SCHOOL,172923
CHILD TOO YOUNG FOR SCHOOL,20,SHOPPING,7874
CHILD TOO YOUNG FOR SCHOOL,20,SOCIAL,7325
CHILD TOO YOUNG FOR SCHOOL,21,EATOUT,2759
CHILD TOO YOUNG FOR SCHOOL,21,ESCORT,10254
CHILD TOO YOUNG FOR SCHOOL,21,HOME,236095
CHILD TOO YOUNG FOR SCHOOL,21,OTHER DISCRETIONARY,10822
CHILD TOO YOUNG FOR SCHOOL,21,OTHER MAINTENANCE,11343
CHILD TOO YOUNG FOR SCHOOL,21,SCHOOL,172104
CHILD TOO YOUNG FOR SCHOOL,21,SHOPPING,7643
CHILD TOO YOUNG FOR SCHOOL,21,SOCIAL,7485
CHILD TOO YOUNG FOR SCHOOL,22,EATOUT,2390
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,11935
CHILD TOO YOUNG FOR SCHOOL,22,HOME,237385
CHILD TOO YOUNG FOR SCHOOL,22,OTHER DISCRETIONARY,10488
CHILD TOO YOUNG FOR SCHOOL,22,OTHER MAINTENANCE,11327
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,170880
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,7721
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,7717
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2192
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,17614
CHILD TOO YOUNG FOR SCHOOL,23,HOME,238396
CHILD TOO YOUNG FOR SCHOOL,23,OTHER DISCRETIONARY,10300
CHILD TOO YOUNG FOR SCHOOL,23,OTHER MAINTENANCE,11781
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,168931
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,8394
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,8081
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2103
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,25077
CHILD TOO YOUNG FOR SCHOOL,24,HOME,243978
CHILD TOO YOUNG FOR SCHOOL,24,OTHER DISCRETIONARY,10417
CHILD TOO YOUNG FOR SCHOOL,24,OTHER MAINTENANCE,12239
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,165328
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,9371
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,8630
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2252
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,23611
CHILD TOO YOUNG FOR SCHOOL,25,HOME,261078
CHILD TOO YOUNG FOR SCHOOL,25,OTHER DISCRETIONARY,10654
CHILD TOO YOUNG FOR SCHOOL,25,OTHER MAINTENANCE,11991
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,146142
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,9509
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,9047
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2495
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,23303
CHILD TOO YOUNG FOR SCHOOL,26,HOME,280529
CHILD TOO YOUNG FOR SCHOOL,26,OTHER DISCRETIONARY,11264
CHILD TOO YOUNG FOR SCHOOL,26,OTHER MAINTENANCE,12828
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,128952
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,9942
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,9611
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,2669
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,21237
CHILD TOO YOUNG FOR SCHOOL,27,HOME,304885
CHILD TOO YOUNG FOR SCHOOL,27,OTHER DISCRETIONARY,11837
CHILD TOO YOUNG FOR SCHOOL,27,OTHER MAINTENANCE,13111
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,104128
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,10360
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,9887
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,2714
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,18086
CHILD TOO YOUNG FOR SCHOOL,28,HOME,330771
CHILD TOO YOUNG FOR SCHOOL,28,OTHER DISCRETIONARY,12212
CHILD TOO YOUNG FOR SCHOOL,28,OTHER MAINTENANCE,12683
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,77313
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,10277
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,9582
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,3069
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,14276
CHILD TOO YOUNG FOR SCHOOL,29,HOME,349009
CHILD TOO YOUNG FOR SCHOOL,29,OTHER DISCRETIONARY,15490
CHILD TOO YOUNG FOR SCHOOL,29,OTHER MAINTENANCE,12021
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,57806
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,10223
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,9706
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,3700
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,11649
CHILD TOO YOUNG FOR SCHOOL,30,HOME,354835
CHILD TOO YOUNG FOR SCHOOL,30,OTHER DISCRETIONARY,19781
CHILD TOO YOUNG FOR SCHOOL,30,OTHER MAINTENANCE,11581
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,48251
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,10926
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,9853
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,4884
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,9640
CHILD TOO YOUNG FOR SCHOOL,31,HOME,360221
CHILD TOO YOUNG FOR SCHOOL,31,OTHER DISCRETIONARY,24468
CHILD TOO YOUNG FOR SCHOOL,31,OTHER MAINTENANCE,10708
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,40214
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,10980
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,10405
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,5797
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,8623
CHILD TOO YOUNG FOR SCHOOL,32,HOME,364946
CHILD TOO YOUNG FOR SCHOOL,32,OTHER DISCRETIONARY,29091
CHILD TOO YOUNG FOR SCHOOL,32,OTHER MAINTENANCE,11652
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,31414
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,10940
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,10801
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,6730
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,8672
CHILD TOO YOUNG FOR SCHOOL,33,HOME,365251
CHILD TOO YOUNG FOR SCHOOL,33,OTHER DISCRETIONARY,31111
CHILD TOO YOUNG FOR SCHOOL,33,OTHER MAINTENANCE,12091
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,23934
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,11121
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,11255
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,6842
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,7874
CHILD TOO YOUNG FOR SCHOOL,34,HOME,369720
CHILD TOO YOUNG FOR SCHOOL,34,OTHER DISCRETIONARY,30023
CHILD TOO YOUNG FOR SCHOOL,34,OTHER MAINTENANCE,11077
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,17890
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,10449
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,10786
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,6132
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,6774
CHILD TOO YOUNG FOR SCHOOL,35,HOME,378400
CHILD TOO YOUNG FOR SCHOOL,35,OTHER DISCRETIONARY,26373
CHILD TOO YOUNG FOR SCHOOL,35,OTHER MAINTENANCE,9570
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,13217
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,9516
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,9963
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,4846
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,5464
CHILD TOO YOUNG FOR SCHOOL,36,HOME,390057
CHILD TOO YOUNG FOR SCHOOL,36,OTHER DISCRETIONARY,20881
CHILD TOO YOUNG FOR SCHOOL,36,OTHER MAINTENANCE,7953
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,9646
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,8073
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,8834
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,3703
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,4000
CHILD TOO YOUNG FOR SCHOOL,37,HOME,403258
CHILD TOO YOUNG FOR SCHOOL,37,OTHER DISCRETIONARY,14367
CHILD TOO YOUNG FOR SCHOOL,37,OTHER MAINTENANCE,5653
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,7222
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,5890
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,7748
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,2829
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,2922
CHILD TOO YOUNG FOR SCHOOL,38,HOME,414057
CHILD TOO YOUNG FOR SCHOOL,38,OTHER DISCRETIONARY,9987
CHILD TOO YOUNG FOR SCHOOL,38,OTHER MAINTENANCE,4165
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,5471
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,3825
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,6751
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,1976
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2134
CHILD TOO YOUNG FOR SCHOOL,39,HOME,421824
CHILD TOO YOUNG FOR SCHOOL,39,OTHER DISCRETIONARY,6762
CHILD TOO YOUNG FOR SCHOOL,39,OTHER MAINTENANCE,2969
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,4316
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,2765
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,5226
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1268
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1539
CHILD TOO YOUNG FOR SCHOOL,40,HOME,428283
CHILD TOO YOUNG FOR SCHOOL,40,OTHER DISCRETIONARY,4093
CHILD TOO YOUNG FOR SCHOOL,40,OTHER MAINTENANCE,2299
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,3598
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,1810
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,3695
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,668
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1144
CHILD TOO YOUNG FOR SCHOOL,41,HOME,432517
CHILD TOO YOUNG FOR SCHOOL,41,OTHER DISCRETIONARY,2769
CHILD TOO YOUNG FOR SCHOOL,41,OTHER MAINTENANCE,1768
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,3017
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1203
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,2742
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,522
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,918
CHILD TOO YOUNG FOR SCHOOL,42,HOME,435296
CHILD TOO YOUNG FOR SCHOOL,42,OTHER DISCRETIONARY,1673
CHILD TOO YOUNG FOR SCHOOL,42,OTHER MAINTENANCE,1448
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,2635
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,910
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,1978
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,378
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,843
CHILD TOO YOUNG FOR SCHOOL,43,HOME,437108
CHILD TOO YOUNG FOR SCHOOL,43,OTHER DISCRETIONARY,1015
CHILD TOO YOUNG FOR SCHOOL,43,OTHER MAINTENANCE,1202
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,2354
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,855
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1464
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,282
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,761
CHILD TOO YOUNG FOR SCHOOL,44,HOME,438366
CHILD TOO YOUNG FOR SCHOOL,44,OTHER DISCRETIONARY,692
CHILD TOO YOUNG FOR SCHOOL,44,OTHER MAINTENANCE,942
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,2106
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,702
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1084
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,194
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,751
CHILD TOO YOUNG FOR SCHOOL,45,HOME,439479
CHILD TOO YOUNG FOR SCHOOL,45,OTHER DISCRETIONARY,441
CHILD TOO YOUNG FOR SCHOOL,45,OTHER MAINTENANCE,800
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,1812
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,572
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,800
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,171
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,684
CHILD TOO YOUNG FOR SCHOOL,46,HOME,440569
CHILD TOO YOUNG FOR SCHOOL,46,OTHER DISCRETIONARY,244
CHILD TOO YOUNG FOR SCHOOL,46,OTHER MAINTENANCE,612
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1454
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,453
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,459
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,122
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,525
CHILD TOO YOUNG FOR SCHOOL,47,HOME,441684
CHILD TOO YOUNG FOR SCHOOL,47,OTHER DISCRETIONARY,118
CHILD TOO YOUNG FOR SCHOOL,47,OTHER MAINTENANCE,390
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,1039
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,248
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,320
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,74
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,285
CHILD TOO YOUNG FOR SCHOOL,48,HOME,442673
CHILD TOO YOUNG FOR SCHOOL,48,OTHER DISCRETIONARY,73
CHILD TOO YOUNG FOR SCHOOL,48,OTHER MAINTENANCE,211
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,554
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,135
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,202
FULL-TIME WORKER,1,WORK SUB-TOUR,90
FULL-TIME WORKER,1,EATOUT,121
FULL-TIME WORKER,1,ESCORT,780
FULL-TIME WORKER,1,HOME,1936240
FULL-TIME WORKER,1,OTHER DISCRETIONARY,305
FULL-TIME WORKER,1,OTHER MAINTENANCE,991
FULL-TIME WORKER,1,SHOPPING,486
FULL-TIME WORKER,1,SOCIAL,119
FULL-TIME WORKER,1,WORK,3135
FULL-TIME WORKER,2,WORK SUB-TOUR,218
FULL-TIME WORKER,2,EATOUT,329
FULL-TIME WORKER,2,ESCORT,1793
FULL-TIME WORKER,2,HOME,1930931
FULL-TIME WORKER,2,OTHER DISCRETIONARY,535
FULL-TIME WORKER,2,OTHER MAINTENANCE,2278
FULL-TIME WORKER,2,SHOPPING,1113
FULL-TIME WORKER,2,SOCIAL,280
FULL-TIME WORKER,2,WORK,8281
FULL-TIME WORKER,3,WORK SUB-TOUR,460
FULL-TIME WORKER,3,EATOUT,624
FULL-TIME WORKER,3,ESCORT,2934
FULL-TIME WORKER,3,HOME,1923622
FULL-TIME WORKER,3,OTHER DISCRETIONARY,998
FULL-TIME WORKER,3,OTHER MAINTENANCE,3684
FULL-TIME WORKER,3,SHOPPING,1806
FULL-TIME WORKER,3,SOCIAL,514
FULL-TIME WORKER,3,WORK,17237
FULL-TIME WORKER,4,WORK SUB-TOUR,781
FULL-TIME WORKER,4,EATOUT,2281
FULL-TIME WORKER,4,ESCORT,4896
FULL-TIME WORKER,4,HOME,1912425
FULL-TIME WORKER,4,OTHER DISCRETIONARY,1790
FULL-TIME WORKER,4,OTHER MAINTENANCE,5870
FULL-TIME WORKER,4,SHOPPING,2617
FULL-TIME WORKER,4,SOCIAL,871
FULL-TIME WORKER,4,WORK,33859
FULL-TIME WORKER,5,WORK SUB-TOUR,1246
FULL-TIME WORKER,5,EATOUT,3656
FULL-TIME WORKER,5,ESCORT,6262
FULL-TIME WORKER,5,HOME,1891557
FULL-TIME WORKER,5,OTHER DISCRETIONARY,4611
FULL-TIME WORKER,5,OTHER MAINTENANCE,8127
FULL-TIME WORKER,5,SHOPPING,3261
FULL-TIME WORKER,5,SOCIAL,1221
FULL-TIME WORKER,5,WORK,70864
FULL-TIME WORKER,6,WORK SUB-TOUR,1740
FULL-TIME WORKER,6,EATOUT,4925
FULL-TIME WORKER,6,ESCORT,9383
FULL-TIME WORKER,6,HOME,1851004
FULL-TIME WORKER,6,OTHER DISCRETIONARY,7110
FULL-TIME WORKER,6,OTHER MAINTENANCE,11746
FULL-TIME WORKER,6,SHOPPING,4432
FULL-TIME WORKER,6,SOCIAL,1601
FULL-TIME WORKER,6,WORK,143070
FULL-TIME WORKER,7,WORK SUB-TOUR,2226
FULL-TIME WORKER,7,EATOUT,6064
FULL-TIME WORKER,7,ESCORT,15761
FULL-TIME WORKER,7,HOME,1774851
FULL-TIME WORKER,7,OTHER DISCRETIONARY,9223
FULL-TIME WORKER,7,OTHER MAINTENANCE,17213
FULL-TIME WORKER,7,SHOPPING,6660
FULL-TIME WORKER,7,SOCIAL,2067
FULL-TIME WORKER,7,WORK,260288
FULL-TIME WORKER,8,WORK SUB-TOUR,3096
FULL-TIME WORKER,8,EATOUT,7274
FULL-TIME WORKER,8,ESCORT,26718
FULL-TIME WORKER,8,HOME,1655838
FULL-TIME WORKER,8,OTHER DISCRETIONARY,10887
FULL-TIME WORKER,8,OTHER MAINTENANCE,24343
FULL-TIME WORKER,8,SHOPPING,10036
FULL-TIME WORKER,8,SOCIAL,2567
FULL-TIME WORKER,8,WORK,438994
FULL-TIME WORKER,9,WORK SUB-TOUR,4602
FULL-TIME WORKER,9,EATOUT,8852
FULL-TIME WORKER,9,ESCORT,48574
FULL-TIME WORKER,9,HOME,1476389
FULL-TIME WORKER,9,OTHER DISCRETIONARY,13266
FULL-TIME WORKER,9,OTHER MAINTENANCE,32516
FULL-TIME WORKER,9,SHOPPING,14765
FULL-TIME WORKER,9,SOCIAL,3663
FULL-TIME WORKER,9,WORK,669092
FULL-TIME WORKER,10,WORK SUB-TOUR,6617
FULL-TIME WORKER,10,EATOUT,12702
FULL-TIME WORKER,10,ESCORT,78712
FULL-TIME WORKER,10,HOME,1230682
FULL-TIME WORKER,10,OTHER DISCRETIONARY,16293
FULL-TIME WORKER,10,OTHER MAINTENANCE,47663
FULL-TIME WORKER,10,SHOPPING,24064
FULL-TIME WORKER,10,SOCIAL,4766
FULL-TIME WORKER,10,WORK,856769
FULL-TIME WORKER,11,WORK SUB-TOUR,9398
FULL-TIME WORKER,11,EATOUT,15113
FULL-TIME WORKER,11,ESCORT,78287
FULL-TIME WORKER,11,HOME,1004647
FULL-TIME WORKER,11,OTHER DISCRETIONARY,19838
FULL-TIME WORKER,11,OTHER MAINTENANCE,56330
FULL-TIME WORKER,11,SHOPPING,30516
FULL-TIME WORKER,11,SOCIAL,5429
FULL-TIME WORKER,11,WORK,1009869
FULL-TIME WORKER,12,WORK SUB-TOUR,13020
FULL-TIME WORKER,12,EATOUT,14811
FULL-TIME WORKER,12,ESCORT,60111
FULL-TIME WORKER,12,HOME,841666
FULL-TIME WORKER,12,OTHER DISCRETIONARY,22683
FULL-TIME WORKER,12,OTHER MAINTENANCE,55340
FULL-TIME WORKER,12,SHOPPING,30439
FULL-TIME WORKER,12,SOCIAL,5822
FULL-TIME WORKER,12,WORK,1118264
FULL-TIME WORKER,13,WORK SUB-TOUR,17846
FULL-TIME WORKER,13,EATOUT,15854
FULL-TIME WORKER,13,ESCORT,40511
FULL-TIME WORKER,13,HOME,729709
FULL-TIME WORKER,13,OTHER DISCRETIONARY,26277
FULL-TIME WORKER,13,OTHER MAINTENANCE,51137
FULL-TIME WORKER,13,SHOPPING,30660
FULL-TIME WORKER,13,SOCIAL,7565
FULL-TIME WORKER,13,WORK,1193762
FULL-TIME WORKER,14,WORK SUB-TOUR,24931
FULL-TIME WORKER,14,EATOUT,15501
FULL-TIME WORKER,14,ESCORT,28012
FULL-TIME WORKER,14,HOME,652152
FULL-TIME WORKER,14,OTHER DISCRETIONARY,28626
FULL-TIME WORKER,14,OTHER MAINTENANCE,46631
FULL-TIME WORKER,14,SHOPPING,30152
FULL-TIME WORKER,14,SOCIAL,8639
FULL-TIME WORKER,14,WORK,1235894
FULL-TIME WORKER,15,WORK SUB-TOUR,36783
FULL-TIME WORKER,15,EATOUT,14889
FULL-TIME WORKER,15,ESCORT,22570
FULL-TIME WORKER,15,HOME,608544
FULL-TIME WORKER,15,OTHER DISCRETIONARY,29579
FULL-TIME WORKER,15,OTHER MAINTENANCE,46669
FULL-TIME WORKER,15,SHOPPING,31910
FULL-TIME WORKER,15,SOCIAL,9592
FULL-TIME WORKER,15,WORK,1263961
FULL-TIME WORKER,16,WORK SUB-TOUR,55831
FULL-TIME WORKER,16,EATOUT,14513
FULL-TIME WORKER,16,ESCORT,19688
FULL-TIME WORKER,16,HOME,573160
FULL-TIME WORKER,16,OTHER DISCRETIONARY,28925
FULL-TIME WORKER,16,OTHER MAINTENANCE,45659
FULL-TIME WORKER,16,SHOPPING,33422
FULL-TIME WORKER,16,SOCIAL,10227
FULL-TIME WORKER,16,WORK,1282304
FULL-TIME WORKER,17,WORK SUB-TOUR,99930
FULL-TIME WORKER,17,EATOUT,16427
FULL-TIME WORKER,17,ESCORT,18730
FULL-TIME WORKER,17,HOME,551457
FULL-TIME WORKER,17,OTHER DISCRETIONARY,27759
FULL-TIME WORKER,17,OTHER MAINTENANCE,45235
FULL-TIME WORKER,17,SHOPPING,34514
FULL-TIME WORKER,17,SOCIAL,10893
FULL-TIME WORKER,17,WORK,1295171
FULL-TIME WORKER,18,WORK SUB-TOUR,204438
FULL-TIME WORKER,18,EATOUT,22120
FULL-TIME WORKER,18,ESCORT,19013
FULL-TIME WORKER,18,HOME,534896
FULL-TIME WORKER,18,OTHER DISCRETIONARY,26635
FULL-TIME WORKER,18,OTHER MAINTENANCE,46818
FULL-TIME WORKER,18,SHOPPING,36297
FULL-TIME WORKER,18,SOCIAL,11830
FULL-TIME WORKER,18,WORK,1297446
FULL-TIME WORKER,19,WORK SUB-TOUR,299312
FULL-TIME WORKER,19,EATOUT,27529
FULL-TIME WORKER,19,ESCORT,19789
FULL-TIME WORKER,19,HOME,523753
FULL-TIME WORKER,19,OTHER DISCRETIONARY,25328
FULL-TIME WORKER,19,OTHER MAINTENANCE,49289
FULL-TIME WORKER,19,SHOPPING,38726
FULL-TIME WORKER,19,SOCIAL,12412
FULL-TIME WORKER,19,WORK,1244552
FULL-TIME WORKER,20,WORK SUB-TOUR,324297
FULL-TIME WORKER,20,EATOUT,30784
FULL-TIME WORKER,20,ESCORT,20430
FULL-TIME WORKER,20,HOME,517538
FULL-TIME WORKER,20,OTHER DISCRETIONARY,23704
FULL-TIME WORKER,20,OTHER MAINTENANCE,51581
FULL-TIME WORKER,20,SHOPPING,39438
FULL-TIME WORKER,20,SOCIAL,12729
FULL-TIME WORKER,20,WORK,1234193
FULL-TIME WORKER,21,WORK SUB-TOUR,248881
FULL-TIME WORKER,21,EATOUT,28680
FULL-TIME WORKER,21,ESCORT,20997
FULL-TIME WORKER,21,HOME,516092
FULL-TIME WORKER,21,OTHER DISCRETIONARY,22346
FULL-TIME WORKER,21,OTHER MAINTENANCE,50872
FULL-TIME WORKER,21,SHOPPING,37551
FULL-TIME WORKER,21,SOCIAL,12981
FULL-TIME WORKER,21,WORK,1270970
FULL-TIME WORKER,22,WORK SUB-TOUR,162373
FULL-TIME WORKER,22,EATOUT,24495
FULL-TIME WORKER,22,ESCORT,21703
FULL-TIME WORKER,22,HOME,517102
FULL-TIME WORKER,22,OTHER DISCRETIONARY,21548
FULL-TIME WORKER,22,OTHER MAINTENANCE,48501
FULL-TIME WORKER,22,SHOPPING,35884
FULL-TIME WORKER,22,SOCIAL,13145
FULL-TIME WORKER,22,WORK,1304167
FULL-TIME WORKER,23,WORK SUB-TOUR,109095
FULL-TIME WORKER,23,EATOUT,22471
FULL-TIME WORKER,23,ESCORT,25934
FULL-TIME WORKER,23,HOME,522540
FULL-TIME WORKER,23,OTHER DISCRETIONARY,21649
FULL-TIME WORKER,23,OTHER MAINTENANCE,48769
FULL-TIME WORKER,23,SHOPPING,36544
FULL-TIME WORKER,23,SOCIAL,13624
FULL-TIME WORKER,23,WORK,1313639
FULL-TIME WORKER,24,WORK SUB-TOUR,71652
FULL-TIME WORKER,24,EATOUT,21134
FULL-TIME WORKER,24,ESCORT,31355
FULL-TIME WORKER,24,HOME,535801
FULL-TIME WORKER,24,OTHER DISCRETIONARY,22278
FULL-TIME WORKER,24,OTHER MAINTENANCE,49230
FULL-TIME WORKER,24,SHOPPING,38870
FULL-TIME WORKER,24,SOCIAL,14433
FULL-TIME WORKER,24,WORK,1302844
FULL-TIME WORKER,25,WORK SUB-TOUR,53031
